見出し,読み,原型,品詞,品詞細分類,意味情報,大見出し,中見出し,小見出し,見出し番号,文番号
に,に,に,助詞,格助詞,NIL,,,,0,53
、,、,、,特殊,読点,NIL,,,,0,53
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,53
達,たち,達,接尾辞,名詞性名詞接尾辞,代表表記:達/たち,,,,0,53
二,に,二,名詞,数詞,カテゴリ:数量,,,,0,53
人,にん,人,接尾辞,名詞性名詞助数辞,代表表記:人/にん カテゴリ:人 準内容語,,,,0,53
丈,たけ,丈,名詞,普通名詞,代表表記:丈/たけ カテゴリ:数量 漢字読み:訓,,,,0,53
け,け,け,名詞,普通名詞,代表表記:毛/け カテゴリ:動物-部位 漢字読み:訓,,,,0,53
を,を,を,助詞,格助詞,NIL,,,,0,53
取り,とり,取る,動詞,*,代表表記:取る/とる 自他動詞:自:取れる/とれる 付属動詞候補（基本）,,,,0,53
残して,のこして,残す,動詞,*,代表表記:残す/のこす 自他動詞:自:残る/のこる 付属動詞候補（基本）,,,,0,53
、,、,、,特殊,読点,NIL,,,,0,53
全,ぜん,全,接頭辞,名詞接頭辞,代表表記:全/ぜん 内容語,,,,0,53
世界,せかい,世界,名詞,普通名詞,代表表記:世界/せかい カテゴリ:場所-その他,,,,0,53
が,が,が,助詞,格助詞,NIL,,,,0,53
、,、,、,特殊,読点,NIL,,,,0,53
あらゆる,あらゆる,あらゆる,連体詞,*,代表表記:あらゆる/あらゆる,,,,0,53
生き物,いきもの,生き物,名詞,普通名詞,代表表記:生き物/いきもの カテゴリ:動物;植物,,,,0,53
が,が,が,助詞,格助詞,NIL,,,,0,53
、,、,、,特殊,読点,NIL,,,,0,53
跡,あと,跡,名詞,普通名詞,代表表記:跡/あと カテゴリ:場所-その他;形・模様 漢字読み:訓,,,,0,53
方,かた,方,接尾辞,名詞性述語接尾辞,代表表記:方/かた カテゴリ:抽象物 同義:名詞:方法/ほうほう 内容語,,,,0,53
も,も,も,助詞,副助詞,NIL,,,,0,53
なく,なく,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,,,,0,53
消え失せて,きえうせて,消え失せる,動詞,*,代表表記:消え失せる/きえうせる,,,,0,53
しまった,しまった,しまう,接尾辞,動詞性接尾辞,代表表記:しまう/しまう,,,,0,53
感じ,かんじ,感じ,名詞,普通名詞,代表表記:感じ/かんじv 連用形名詞化:感じる/かんじる 補文ト,,,,0,53
であった,であった,だ,判定詞,*,NIL,,,,0,53
。,。,。,特殊,句点,NIL,,,,0,53
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,54
達,たち,達,接尾辞,名詞性名詞接尾辞,代表表記:達/たち,,,,0,54
の,の,の,助詞,接続助詞,NIL,,,,0,54
二,に,二,名詞,数詞,カテゴリ:数量,,,,0,54
等,とう,等,接尾辞,名詞性名詞助数辞,代表表記:等/とう 準内容語,,,,0,54
車,くるま,車,名詞,普通名詞,代表表記:車/くるま ドメイン:交通 カテゴリ:人工物-乗り物 漢字読み:訓,,,,0,54
に,に,に,助詞,格助詞,NIL,,,,0,54
は,は,は,助詞,副助詞,NIL,,,,0,54
、,、,、,特殊,読点,NIL,,,,0,54
どの,どの,どの,指示詞,連体詞形態指示詞,NIL,,,,0,54
駅,えき,駅,名詞,普通名詞,代表表記:駅/えき ドメイン:交通 カテゴリ:場所-施設 漢字読み:音 地名末尾,,,,0,54
から,から,から,助詞,格助詞,NIL,,,,0,54
も,も,も,助詞,副助詞,NIL,,,,0,54
一,いち,一,名詞,数詞,カテゴリ:数量,,,,0,54
人,にん,人,接尾辞,名詞性名詞助数辞,代表表記:人/にん カテゴリ:人 準内容語,,,,0,54
の,の,の,助詞,接続助詞,NIL,,,,0,54
乗客,じょうきゃく,乗客,名詞,普通名詞,代表表記:乗客/じょうきゃく ドメイン:交通 カテゴリ:人,,,,0,54
も,も,も,助詞,副助詞,NIL,,,,0,54
なかった,なかった,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,,,,0,54
し,し,し,助詞,接続助詞,NIL,,,,0,54
、,、,、,特殊,読点,NIL,,,,0,54
列車,れっしゃ,列車,名詞,普通名詞,代表表記:列車/れっしゃ ドメイン:交通 カテゴリ:人工物-乗り物,,,,0,54
ボーイ,ぼーい,ボーイ,名詞,普通名詞,代表表記:ボーイ/ぼーい カテゴリ:人,,,,0,54
や,や,や,助詞,接続助詞,NIL,,,,0,54
車掌,しゃしょう,車掌,名詞,普通名詞,代表表記:車掌/しゃしょう ドメイン:交通 カテゴリ:人 人名末尾,,,,0,54
も,も,も,助詞,副助詞,NIL,,,,0,54
一,いち,一,名詞,数詞,カテゴリ:数量,,,,0,54
度,ど,度,接尾辞,名詞性名詞助数辞,代表表記:度/ど 準内容語,,,,0,54
も,も,も,助詞,副助詞,NIL,,,,0,54
姿,すがた,姿,名詞,普通名詞,代表表記:姿/すがた カテゴリ:抽象物;形・模様 漢字読み:訓,,,,0,54
を,を,を,助詞,格助詞,NIL,,,,0,54
見せ,みせ,見せる,動詞,*,代表表記:見せる/みせる 付属動詞候補（タ系） 使役動詞:見る/みる,,,,0,54
なかった,なかった,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,,,0,54
。,。,。,特殊,句点,NIL,,,,0,54
そういう,そういう,そういう,指示詞,連体詞形態指示詞,NIL,,,,0,55
事,こと,事,名詞,普通名詞,代表表記:事/こと カテゴリ:抽象物 漢字読み:訓,,,,0,55
も,も,も,助詞,副助詞,NIL,,,,0,55
今,いま,今,名詞,時相名詞,代表表記:今/いま カテゴリ:時間 漢字読み:訓,,,,0,55
に,に,に,助詞,格助詞,NIL,,,,0,55
なって,なって,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,,,,0,55
考えて,かんがえて,考える,動詞,*,代表表記:考える/かんがえる 補文ト,,,,0,55
見る,みる,見る,動詞,*,代表表記:見る/みる 自他動詞:自:見える/みえる 補文ト,,,,0,55
と,と,と,助詞,格助詞,NIL,,,,0,55
、,、,、,特殊,読点,NIL,,,,0,55
甚だ,はなはだ,甚だ,副詞,*,代表表記:甚だ/はなはだ 用言弱修飾,,,,0,55
奇怪に,きかいに,奇怪だ,形容詞,*,代表表記:奇怪だ/きかいだ,,,,0,55
感じ,かんじ,感じる,動詞,*,代表表記:感じる/かんじる 補文ト,,,,0,55
られる,られる,られる,接尾辞,動詞性接尾辞,代表表記:られる/られる,,,,0,55
のである,のである,のだ,助動詞,*,NIL,,,,0,55
。,。,。,特殊,句点,NIL,,,,0,55
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,56
は,は,は,助詞,副助詞,NIL,,,,0,56
、,、,、,特殊,読点,NIL,,,,0,56
四十,四十,四十,名詞,数詞,カテゴリ:数量 未知語:数字,,,,0,56
歳,さい,歳,接尾辞,名詞性名詞助数辞,代表表記:歳/さい 準内容語,,,,0,56
に,に,に,助詞,格助詞,NIL,,,,0,56
も,も,も,助詞,副助詞,NIL,,,,0,56
六十,六十,六十,名詞,数詞,カテゴリ:数量 未知語:数字,,,,0,56
歳,さい,歳,接尾辞,名詞性名詞助数辞,代表表記:歳/さい 準内容語,,,,0,56
に,に,に,助詞,格助詞,NIL,,,,0,56
も,も,も,助詞,副助詞,NIL,,,,0,56
見える,みえる,見える,動詞,*,代表表記:見える/みえる 自他動詞:他:見る/みる,,,,0,56
、,、,、,特殊,読点,NIL,,,,0,56
西洋,せいよう,西洋,名詞,普通名詞,代表表記:西洋/せいよう カテゴリ:場所-その他,,,,0,56
の,の,の,助詞,接続助詞,NIL,,,,0,56
魔術,まじゅつ,魔術,名詞,普通名詞,代表表記:魔術/まじゅつ ドメイン:文化・芸術 カテゴリ:抽象物,,,,0,56
師,し,師,名詞,普通名詞,代表表記:師/し カテゴリ:人 漢字読み:音,,,,0,56
の,の,の,助詞,格助詞,NIL,,,,0,56
様な,ような,様だ,助動詞,*,NIL,,,,0,56
風采,ふうさい,風采,名詞,普通名詞,代表表記:風采/ふうさい カテゴリ:抽象物,,,,0,56
の,の,の,助詞,格助詞,NIL,,,,0,56
その,その,その,指示詞,連体詞形態指示詞,NIL,,,,0,56
男,おとこ,男,名詞,普通名詞,代表表記:男/おとこ カテゴリ:人 漢字読み:訓,,,,0,56
が,が,が,助詞,格助詞,NIL,,,,0,56
、,、,、,特殊,読点,NIL,,,,0,56
段々,だんだん,段々,副詞,*,代表表記:段々/だんだん,,,,0,56
怖く,こわく,怖い,形容詞,*,代表表記:怖い/こわい,,,,0,56
なって,なって,なる,接尾辞,動詞性接尾辞,代表表記:なる/なる,,,,0,56
来た,きた,来る,接尾辞,動詞性接尾辞,代表表記:来る/くる,,,,0,56
。,。,。,特殊,句点,NIL,,,,0,56
怖,こわ,怖い,形容詞,*,代表表記:怖い/こわい,,,,0,57
さ,さ,さ,接尾辞,名詞性述語接尾辞,代表表記:さ/さ カテゴリ:抽象物;数量 準内容語,,,,0,57
と,と,と,助詞,格助詞,NIL,,,,0,57
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,,,,0,57
もの,もの,もの,名詞,形式名詞,NIL,,,,0,57
は,は,は,助詞,副助詞,NIL,,,,0,57
、,、,、,特殊,読点,NIL,,,,0,57
外,がい,外,名詞,普通名詞,代表表記:外/がい カテゴリ:場所-機能 漢字読み:音,,,,0,57
に,に,に,助詞,格助詞,NIL,,,,0,57
まぎれる,まぎれる,まぎれる,動詞,*,代表表記:紛れる/まぎれる 自他動詞:他:紛らす/まぎらす;他:紛らわす/まぎらわす,,,,0,57
事柄,ことがら,事柄,名詞,普通名詞,代表表記:事柄/ことがら カテゴリ:抽象物,,,,0,57
の,の,の,助詞,格助詞,NIL,,,,0,57
ない,ない,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,,,,0,57
場合,ばあい,場合,名詞,副詞的名詞,代表表記:場合/ばあい,,,,0,57
に,に,に,助詞,格助詞,NIL,,,,0,57
は,は,は,助詞,副助詞,NIL,,,,0,57
、,、,、,特殊,読点,NIL,,,,0,57
無限に,むげんに,無限だ,形容詞,*,代表表記:無限だ/むげんだ 反義:形容詞:有限だ/ゆうげんだ,,,,0,57
大きく,おおきく,大きい,形容詞,*,代表表記:大きい/おおきい 反義:形容詞:小さい/ちいさい,,,,0,57
、,、,、,特殊,読点,NIL,,,,0,57
身体,しんたい,身体,名詞,普通名詞,代表表記:身体/しんたい カテゴリ:動物,,,,0,57
中,ちゅう,中,接尾辞,名詞性名詞接尾辞,代表表記:中/ちゅう 内容語,,,,0,57
一杯に,いっぱいに,一杯だ,形容詞,*,代表表記:一杯だ/いっぱいだ,,,,0,57
拡がって,拡がって,拡がる,動詞,*,代表表記:拡がる/拡がる 自動獲得:テキスト,,,,0,57
行く,いく,行く,動詞,*,代表表記:行く/いく ドメイン:交通 反義:動詞:帰る/かえる 付属動詞候補（タ系）,,,,0,57
もの,もの,もの,名詞,形式名詞,NIL,,,,0,57
である,である,だ,判定詞,*,NIL,,,,0,57
。,。,。,特殊,句点,NIL,,,,0,57
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,58
は,は,は,助詞,副助詞,NIL,,,,0,58
遂に,ついに,遂に,副詞,*,代表表記:遂に/ついに,,,,0,58
は,は,は,助詞,副助詞,NIL,,,,0,58
、,、,、,特殊,読点,NIL,,,,0,58
産毛,うぶげ,産毛,名詞,普通名詞,代表表記:産毛/うぶげ カテゴリ:動物-部位,,,,0,58
の,の,の,助詞,接続助詞,NIL,,,,0,58
先,さき,先,名詞,普通名詞,代表表記:先/さき カテゴリ:場所-機能;時間 漢字読み:訓,,,,0,58
まで,まで,まで,助詞,接続助詞,NIL,,,,0,58
も,も,も,助詞,副助詞,NIL,,,,0,58
怖,こわ,怖い,形容詞,*,代表表記:怖い/こわい,,,,0,58
さ,さ,さ,接尾辞,名詞性述語接尾辞,代表表記:さ/さ カテゴリ:抽象物;数量 準内容語,,,,0,58
が,が,が,助詞,格助詞,NIL,,,,0,58
満ちて,みちて,満ちる,動詞,*,代表表記:満ちる/みちる 反義:動詞:干る/ひる;動詞:欠ける/かける 自他動詞:他:満たす/みたす,,,,0,58
、,、,、,特殊,読点,NIL,,,,0,58
たまら,たまら,たまる,動詞,*,代表表記:堪る/たまる,,,,0,58
なく,なく,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,,,0,58
なって,なって,なる,接尾辞,動詞性接尾辞,代表表記:なる/なる,,,,0,58
、,、,、,特殊,読点,NIL,,,,0,58
突然,とつぜん,突然,副詞,*,代表表記:突然/とつぜん,,,,0,58
立,立,立,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia名,,,,0,58
上る,のぼる,上る,動詞,*,代表表記:上る/のぼる 付属動詞候補（基本）,,,,0,58
と,と,と,助詞,格助詞,NIL,,,,0,58
、,、,、,特殊,読点,NIL,,,,0,58
向う,向う,向う,動詞,*,代表表記:向う/向う 自動獲得:テキスト,,,,0,58
の,の,の,名詞,形式名詞,NIL,,,,0,58
隅,すみ,隅,名詞,普通名詞,代表表記:隅/すみ カテゴリ:場所-機能 漢字読み:訓,,,,0,58
の,の,の,助詞,格助詞,NIL,,,,0,58
その,その,その,指示詞,連体詞形態指示詞,NIL,,,,0,58
男,おとこ,男,名詞,普通名詞,代表表記:男/おとこ カテゴリ:人 漢字読み:訓,,,,0,58
の,の,の,助詞,接続助詞,NIL,,,,0,58
方,かた,方,名詞,普通名詞,代表表記:方/かた カテゴリ:抽象物 漢字読み:訓,,,,0,58
へ,へ,へ,助詞,格助詞,NIL,,,,0,58
ツカツカ,ツカツカ,ツカツカ,副詞,*,自動認識 未知語:擬音語擬態語 する連続可能,,,,0,58
と,と,と,助詞,格助詞,NIL,,,,0,58
歩いて,あるいて,歩く,動詞,*,代表表記:歩く/あるく,,,,0,58
行った,いった,行く,動詞,*,代表表記:行く/いく ドメイン:交通 反義:動詞:帰る/かえる 付属動詞候補（タ系）,,,,0,58
。,。,。,特殊,句点,NIL,,,,0,58
その,その,その,指示詞,連体詞形態指示詞,NIL,,,,0,59
男,おとこ,男,名詞,普通名詞,代表表記:男/おとこ カテゴリ:人 漢字読み:訓,,,,0,59
が,が,が,助詞,格助詞,NIL,,,,0,59
いとわ,いとわ,いとう,動詞,*,代表表記:厭う/いとう,,,,0,59
しく,しく,しく,動詞,*,代表表記:敷く/しく 付属動詞候補（基本）,,,,0,59
、,、,、,特殊,読点,NIL,,,,0,59
恐ろしければ,おそろしければ,恐ろしい,形容詞,*,代表表記:恐ろしい/おそろしい,,,,0,59
こそ,こそ,こそ,助詞,副助詞,NIL,,,,0,59
、,、,、,特殊,読点,NIL,,,,0,59
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,59
は,は,は,助詞,副助詞,NIL,,,,0,59
その,その,その,指示詞,連体詞形態指示詞,NIL,,,,0,59
男,おとこ,男,名詞,普通名詞,代表表記:男/おとこ カテゴリ:人 漢字読み:訓,,,,0,59
に,に,に,助詞,格助詞,NIL,,,,0,59
近づいて,ちかづいて,近づく,動詞,*,代表表記:近付く/ちかづく 反義:動詞:遠ざかる/とおざかる;動詞:遠退く/とおのく 自他動詞:他:近付ける/ちかづける,,,,0,59
行った,いった,行く,動詞,*,代表表記:行く/いく ドメイン:交通 反義:動詞:帰る/かえる 付属動詞候補（タ系）,,,,0,59
のであった,のであった,のだ,助動詞,*,NIL,,,,0,59
。,。,。,特殊,句点,NIL,,,,0,59
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,60
は,は,は,助詞,副助詞,NIL,,,,0,60
彼,かれ,彼,名詞,普通名詞,代表表記:彼/かれ カテゴリ:人 漢字読み:訓,,,,0,60
と,と,と,助詞,格助詞,NIL,,,,0,60
向き合った,むきあった,向き合う,動詞,*,代表表記:向き合う/むきあう,,,,0,60
クッション,くっしょん,クッション,名詞,普通名詞,代表表記:クッション/くっしょん ドメイン:家庭・暮らし カテゴリ:人工物-その他,,,,0,60
へ,へ,へ,助詞,格助詞,NIL,,,,0,60
、,、,、,特殊,読点,NIL,,,,0,60
そっと,そっと,そっと,副詞,*,代表表記:そっと/そっと スル接続可能,,,,0,60
腰,こし,腰,名詞,普通名詞,代表表記:腰/こし カテゴリ:動物-部位;抽象物 漢字読み:訓,,,,0,60
を,を,を,助詞,格助詞,NIL,,,,0,60
おろし,おろし,おろす,動詞,*,代表表記:下ろす/おろす 反義:動詞:上げる/あげる 自他動詞:自:下りる/おりる,,,,0,60
、,、,、,特殊,読点,NIL,,,,0,60
近寄れば,ちかよれば,近寄る,動詞,*,代表表記:近寄る/ちかよる,,,,0,60
一層,いっそう,一層,副詞,*,代表表記:一層/いっそう,,,,0,60
異様に,いように,異様だ,形容詞,*,代表表記:異様だ/いようだ,,,,0,60
見える,みえる,見える,動詞,*,代表表記:見える/みえる 自他動詞:他:見る/みる,,,,0,60
彼,かれ,彼,名詞,普通名詞,代表表記:彼/かれ カテゴリ:人 漢字読み:訓,,,,0,60
の,の,の,助詞,接続助詞,NIL,,,,0,60
皺,しわ,皺,名詞,普通名詞,代表表記:皺/しわ カテゴリ:動物-部位,,,,0,60
だらけ,だらけ,だらけ,接尾辞,名詞性名詞接尾辞,代表表記:だらけ/だらけ,,,,0,60
の,の,の,助詞,格助詞,NIL,,,,0,60
白い,しろい,白い,形容詞,*,代表表記:白い/しろい 名詞派生:白/しろ,,,,0,60
顔,かお,顔,名詞,普通名詞,代表表記:顔/かお カテゴリ:動物-部位 漢字読み:訓,,,,0,60
を,を,を,助詞,格助詞,NIL,,,,0,60
、,、,、,特殊,読点,NIL,,,,0,60
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,60
自身,じしん,自身,名詞,普通名詞,代表表記:自身/じしん カテゴリ:人,,,,0,60
が,が,が,助詞,格助詞,NIL,,,,0,60
妖怪,ようかい,妖怪,名詞,普通名詞,代表表記:妖怪/ようかい ドメイン:文化・芸術 カテゴリ:人,,,,0,60
で,で,で,助詞,格助詞,NIL,,,,0,60
でも,でも,でも,助詞,副助詞,NIL,,,,0,60
ある,ある,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,,,0,60
様な,ような,様だ,助動詞,*,NIL,,,,0,60
、,、,、,特殊,読点,NIL,,,,0,60
一種,いっしゅ,一種,副詞,*,代表表記:一種/いっしゅ,,,,0,60
不可思議な,ふかしぎな,不可思議だ,形容詞,*,代表表記:不可思議だ/ふかしぎだ,,,,0,60
、,、,、,特殊,読点,NIL,,,,0,60
顛倒,顛倒,顛倒,名詞,サ変名詞,自動獲得:Wiktionary 読み不明,,,,0,60
した,した,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,60
気持,きもち,気持,名詞,普通名詞,代表表記:気持ち/きもち カテゴリ:抽象物,,,,0,60
で,で,だ,判定詞,*,NIL,,,,0,60
、,、,、,特殊,読点,NIL,,,,0,60
目,め,目,名詞,普通名詞,代表表記:目/め カテゴリ:動物-部位 漢字読み:訓,,,,0,60
を,を,を,助詞,格助詞,NIL,,,,0,60
細く,ほそく,細い,形容詞,*,代表表記:細い/ほそい 反義:形容詞:太い/ふとい,,,,0,60
息,いき,息,名詞,普通名詞,代表表記:息/いき カテゴリ:抽象物 漢字読み:訓,,,,0,60
を,を,を,助詞,格助詞,NIL,,,,0,60
殺して,ころして,殺す,動詞,*,代表表記:殺す/ころす 反義:動詞:生かす/いかす,,,,0,60
じっと,じっと,じっと,副詞,*,代表表記:ジッと/じっと スル接続可能,,,,0,60
覗き,のぞき,覗く,動詞,*,代表表記:覗く/のぞく,,,,0,60
込んだ,こんだ,込む,動詞,*,代表表記:込む/こむ 反義:動詞:空く/すく 付属動詞候補（基本）,,,,0,60
もの,もの,もの,名詞,形式名詞,NIL,,,,0,60
である,である,だ,判定詞,*,NIL,,,,0,60
。,。,。,特殊,句点,NIL,,,,0,60
男,おとこ,男,名詞,普通名詞,代表表記:男/おとこ カテゴリ:人 漢字読み:訓,,,,0,61
は,は,は,助詞,副助詞,NIL,,,,0,61
、,、,、,特殊,読点,NIL,,,,0,61
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,61
が,が,が,助詞,格助詞,NIL,,,,0,61
自分,じぶん,自分,名詞,普通名詞,代表表記:自分/じぶん カテゴリ:人 修飾（デ格）,,,,0,61
の,の,の,助詞,接続助詞,NIL,,,,0,61
席,せき,席,名詞,普通名詞,代表表記:席/せき カテゴリ:場所-施設部位 漢字読み:音,,,,0,61
を,を,を,助詞,格助詞,NIL,,,,0,61
立った,たった,立つ,動詞,*,代表表記:立つ/たつ 反義:動詞:座る/すわる 自他動詞:他:立てる/たてる 付属動詞候補（基本）,,,,0,61
時,とき,時,名詞,副詞的名詞,代表表記:時/とき,,,,0,61
から,から,から,助詞,格助詞,NIL,,,,0,61
、,、,、,特殊,読点,NIL,,,,0,61
ずっと,ずっと,ずっと,副詞,*,代表表記:ずっと/ずっと 用言弱修飾 相対名詞修飾,,,,0,61
目,め,目,名詞,普通名詞,代表表記:目/め カテゴリ:動物-部位 漢字読み:訓,,,,0,61
で,で,で,助詞,格助詞,NIL,,,,0,61
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,61
を,を,を,助詞,格助詞,NIL,,,,0,61
迎える,むかえる,迎える,動詞,*,代表表記:迎える/むかえる 反義:動詞:送る/おくる,,,,0,61
様に,ように,様だ,助動詞,*,NIL,,,,0,61
して,して,する,接尾辞,動詞性接尾辞,代表表記:する/する,,,,0,61
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,,,0,61
が,が,が,助詞,接続助詞,NIL,,,,0,61
、,、,、,特殊,読点,NIL,,,,0,61
そうして,そうして,そうして,指示詞,副詞形態指示詞,NIL,,,,0,61
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,61
が,が,が,助詞,格助詞,NIL,,,,0,61
彼,かれ,彼,名詞,普通名詞,代表表記:彼/かれ カテゴリ:人 漢字読み:訓,,,,0,61
の,の,の,助詞,接続助詞,NIL,,,,0,61
顔,かお,顔,名詞,普通名詞,代表表記:顔/かお カテゴリ:動物-部位 漢字読み:訓,,,,0,61
を,を,を,助詞,格助詞,NIL,,,,0,61
覗き,のぞき,覗く,動詞,*,代表表記:覗く/のぞく,,,,0,61
込む,こむ,込む,動詞,*,代表表記:込む/こむ 反義:動詞:空く/すく 付属動詞候補（基本）,,,,0,61
と,と,と,助詞,格助詞,NIL,,,,0,61
、,、,、,特殊,読点,NIL,,,,0,61
待ち受けて,まちうけて,待ち受ける,動詞,*,代表表記:待ち受ける/まちうける,,,,0,61
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,,,0,61
様に,ように,様だ,助動詞,*,NIL,,,,0,61
、,、,、,特殊,読点,NIL,,,,0,61
顎,あご,顎,名詞,普通名詞,代表表記:顎/あご カテゴリ:動物-部位,,,,0,61
で,で,で,助詞,格助詞,NIL,,,,0,61
傍ら,かたわら,傍ら,名詞,時相名詞,代表表記:傍ら/かたわら カテゴリ:場所-機能,,,,0,61
の,の,の,助詞,接続助詞,NIL,,,,0,61
例,れい,例,名詞,普通名詞,代表表記:例/れい カテゴリ:抽象物 漢字読み:音,,,,0,61
の,の,の,助詞,格助詞,NIL,,,,0,61
扁平な,へんぺいな,扁平だ,形容詞,*,代表表記:扁平だ/へんぺいだ,,,,0,61
荷物,にもつ,荷物,名詞,普通名詞,代表表記:荷物/にもつ カテゴリ:人工物-その他,,,,0,61
を,を,を,助詞,格助詞,NIL,,,,0,61
指し示し,さししめし,指し示す,動詞,*,代表表記:指し示す/さししめす,,,,0,61
、,、,、,特殊,読点,NIL,,,,0,61
何の,なんの,何の,連体詞,*,代表表記:何の/なんの,,,,0,61
前置き,まえおき,前置き,名詞,普通名詞,代表表記:前置き/まえおき カテゴリ:抽象物,,,,0,61
も,も,も,助詞,副助詞,NIL,,,,0,61
なく,なく,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,,,,0,61
、,、,、,特殊,読点,NIL,,,,0,61
さも,さも,さも,副詞,*,代表表記:さも/さも,,,,0,61
それ,それ,それ,指示詞,名詞形態指示詞,NIL,,,,0,61
が,が,が,助詞,格助詞,NIL,,,,0,61
当然の,とうぜんの,当然だ,形容詞,*,代表表記:当然だ/とうぜんだ,,,,0,61
挨拶,あいさつ,挨拶,名詞,サ変名詞,代表表記:挨拶/あいさつ カテゴリ:抽象物,,,,0,61
で,で,で,助詞,格助詞,NIL,,,,0,61
でも,でも,でも,助詞,副助詞,NIL,,,,0,61
ある,ある,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,,,0,61
様に,ように,様だ,助動詞,*,NIL,,,,0,61
、,、,、,特殊,読点,NIL,,,,0,61
「,「,「,特殊,括弧始,NIL,,,,0,61
これ,これ,これ,指示詞,名詞形態指示詞,NIL,,,,0,61
で,で,だ,判定詞,*,NIL,,,,0,61
ございます,ございます,ございます,接尾辞,動詞性接尾辞,代表表記:御座います/ございます,,,,0,61
か,か,か,助詞,終助詞,NIL,,,,0,61
」,」,」,特殊,括弧終,NIL,,,,0,61
と,と,と,助詞,格助詞,NIL,,,,0,61
云った,いった,云う,動詞,*,代表表記:言う/いう 補文ト,,,,0,61
。,。,。,特殊,句点,NIL,,,,0,61
その,その,その,指示詞,連体詞形態指示詞,NIL,,,,0,62
口調,くちょう,口調,名詞,普通名詞,代表表記:口調/くちょう カテゴリ:抽象物,,,,0,62
が,が,が,助詞,格助詞,NIL,,,,0,62
、,、,、,特殊,読点,NIL,,,,0,62
余り,あまり,余り,副詞,*,代表表記:余り/あまり 形容詞派生:余りだ/あまりだ 修飾（ニ格） 数量修飾,,,,0,62
当り前であった,あたりまえであった,当り前だ,形容詞,*,代表表記:当たり前だ/あたりまえだ,,,,0,62
ので,ので,のだ,助動詞,*,NIL,,,,0,62
、,、,、,特殊,読点,NIL,,,,0,62
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,62
は,は,は,助詞,副助詞,NIL,,,,0,62
却,却,却,未定義語,その他,未知語:漢字 品詞推定:名詞,,,,0,62
て,て,て,名詞,普通名詞,代表表記:手/て カテゴリ:動物-部位;抽象物 漢字読み:訓 〜を〜に構成語,,,,0,62
、,、,、,特殊,読点,NIL,,,,0,62
ギョッ,ギョッ,ギョッ,名詞,普通名詞,自動獲得:Wikipedia Wikipediaページ内一覧:流行語,,,,0,62
と,と,と,助詞,格助詞,NIL,,,,0,62
した,した,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,62
程,ほど,程,名詞,副詞的名詞,代表表記:程/ほど,,,,0,62
であった,であった,だ,判定詞,*,NIL,,,,0,62
。,。,。,特殊,句点,NIL,,,,0,62
「,「,「,特殊,括弧始,NIL,,,,0,63
これ,これ,これ,指示詞,名詞形態指示詞,NIL,,,,0,63
が,が,が,助詞,格助詞,NIL,,,,0,63
御覧,ごらん,御覧,名詞,普通名詞,代表表記:御覧/ごらん カテゴリ:抽象物,,,,0,63
に,に,に,助詞,格助詞,NIL,,,,0,63
なり,なり,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,,,,0,63
たい,たい,たい,接尾辞,形容詞性述語接尾辞,代表表記:たい/たい,,,,0,63
ので,ので,のだ,助動詞,*,NIL,,,,0,63
