見出し,読み,原型,品詞,品詞細分類,意味情報,大見出し,中見出し,小見出し,見出し番号,文番号
それ,それ,それ,指示詞,名詞形態指示詞,NIL,,,,0,21
故に,ゆえに,故に,接続詞,*,代表表記:故に/ゆえに,,,,0,21
一層,いっそう,一層,副詞,*,代表表記:一層/いっそう,,,,0,21
嬉しく,うれしく,嬉しい,形容詞,*,代表表記:嬉しい/うれしい 反義:形容詞:悲しい/かなしい,,,,0,21
、,、,、,特殊,読点,NIL,,,,0,21
若し,わかし,若い,形容詞,*,代表表記:若い/わかい,,,,0,21
彼女,かのじょ,彼女,名詞,普通名詞,代表表記:彼女/かのじょ カテゴリ:人,,,,0,21
が,が,が,助詞,格助詞,NIL,,,,0,21
欠勤,けっきん,欠勤,名詞,サ変名詞,代表表記:欠勤/けっきん ドメイン:ビジネス カテゴリ:抽象物 反義:名詞-サ変名詞:出勤/しゅっきん,,,,0,21
で,で,だ,判定詞,*,NIL,,,,0,21
も,も,も,助詞,副助詞,NIL,,,,0,21
すれば,すれば,する,接尾辞,動詞性接尾辞,代表表記:する/する,,,,0,21
、,、,、,特殊,読点,NIL,,,,0,21
どんなに,どんなに,どんなに,指示詞,副詞形態指示詞,NIL,,,,0,21
意気込んで,いきごんで,意気込む,動詞,*,代表表記:意気込む/いきごむ,,,,0,21
ラッパ,ラッパ,ラッパ,名詞,普通名詞,自動獲得:Wikipedia,,,,0,21
を,を,を,助詞,格助詞,NIL,,,,0,21
吹いて,ふいて,吹く,動詞,*,代表表記:吹く/ふく 補文ト,,,,0,21
も,も,も,助詞,副助詞,NIL,,,,0,21
、,、,、,特殊,読点,NIL,,,,0,21
何,なに,何,名詞,普通名詞,代表表記:何/なに カテゴリ:抽象物 漢字読み:訓,,,,0,21
か,か,か,助詞,接続助詞,NIL,,,,0,21
こう,こう,こう,指示詞,副詞形態指示詞,NIL,,,,0,21
気,き,気,名詞,普通名詞,代表表記:気/き カテゴリ:抽象物 漢字読み:音,,,,0,21
が,が,が,助詞,格助詞,NIL,,,,0,21
抜けた,ぬけた,抜ける,動詞,*,代表表記:抜ける/ぬける 自他動詞:他:抜く/ぬく;他:抜かす/ぬかす 付属動詞候補（基本）,,,,0,21
様で,ようで,様だ,助動詞,*,NIL,,,,0,21
、,、,、,特殊,読点,NIL,,,,0,21
あの,あの,あの,指示詞,連体詞形態指示詞,NIL,,,,0,21
賑かな,にぎやかな,賑かだ,形容詞,*,代表表記:賑やかだ/にぎやかだ 反義:形容詞:寂しい/さびしい,,,,0,21
木馬,もくば,木馬,名詞,普通名詞,代表表記:木馬/もくば ドメイン:レクリエーション カテゴリ:人工物-その他,,,,0,21
館,かん,館,名詞,普通名詞,代表表記:館/かん カテゴリ:場所-施設 漢字読み:音,,,,0,21
が,が,が,助詞,格助詞,NIL,,,,0,21
、,、,、,特殊,読点,NIL,,,,0,21
妙に,みょうに,妙だ,形容詞,*,代表表記:妙だ/みょうだ,,,,0,21
うそ,うそ,うそ,名詞,普通名詞,代表表記:嘘/うそ カテゴリ:抽象物 反義:形容詞:本当だ/ほんとうだ,,,,0,21
寒く,さむく,寒い,形容詞,*,代表表記:寒い/さむい 反義:形容詞:暑い/あつい,,,,0,21
物,ぶつ,物,名詞,普通名詞,代表表記:物/ぶつ カテゴリ:人工物-その他 漢字読み:音,,,,0,21
淋しく,さびしく,淋しい,形容詞,*,代表表記:寂しい/さびしい 反義:形容詞:賑やかだ/にぎやかだ,,,,0,21
思わ,おもわ,思う,動詞,*,代表表記:思う/おもう 補文ト,,,,0,21
れる,れる,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,,,,0,21
のであった,のであった,のだ,助動詞,*,NIL,,,,0,21
。,。,。,特殊,句点,NIL,,,,0,21
どちら,どちら,どちら,指示詞,名詞形態指示詞,NIL,,,,0,22
か,か,か,助詞,接続助詞,NIL,,,,0,22
と,と,と,助詞,格助詞,NIL,,,,0,22
云えば,いえば,云う,動詞,*,代表表記:言う/いう 補文ト,,,,0,22
、,、,、,特殊,読点,NIL,,,,0,22
みすぼらしい,みすぼらしい,みすぼらしい,形容詞,*,代表表記:みすぼらしい/みすぼらしい,,,,0,22
、,、,、,特殊,読点,NIL,,,,0,22
貧乏,びんぼう,貧乏,名詞,サ変名詞,代表表記:貧乏/びんぼう カテゴリ:抽象物 形容詞派生:貧乏だ/びんぼうだ,,,,0,22
娘,むすめ,娘,名詞,普通名詞,代表表記:娘/むすめ ドメイン:家庭・暮らし カテゴリ:人 漢字読み:訓,,,,0,22
の,の,の,助詞,接続助詞,NIL,,,,0,22
お,お,お,接頭辞,名詞接頭辞,代表表記:御/お,,,,0,22
冬,とう,冬,名詞,時相名詞,代表表記:冬/とう カテゴリ:時間 漢字読み:音,,,,0,22
を,を,を,助詞,格助詞,NIL,,,,0,22
、,、,、,特殊,読点,NIL,,,,0,22
彼,かれ,彼,名詞,普通名詞,代表表記:彼/かれ カテゴリ:人 漢字読み:訓,,,,0,22
が,が,が,助詞,格助詞,NIL,,,,0,22
そんな,そんな,そんな,指示詞,連体詞形態指示詞,NIL,,,,0,22
風,かぜ,風,名詞,普通名詞,代表表記:風/かぜ カテゴリ:抽象物 漢字読み:訓,,,,0,22
に,に,に,助詞,格助詞,NIL,,,,0,22
思う,おもう,思う,動詞,*,代表表記:思う/おもう 補文ト,,,,0,22
様に,ように,様だ,助動詞,*,NIL,,,,0,22
なった,なった,なる,接尾辞,動詞性接尾辞,代表表記:なる/なる,,,,0,22
の,の,の,名詞,形式名詞,NIL,,,,0,22
は,は,は,助詞,副助詞,NIL,,,,0,22
、,、,、,特殊,読点,NIL,,,,0,22
一,いち,一,名詞,数詞,カテゴリ:数量,,,,0,22
つ,つ,つ,接尾辞,名詞性名詞助数辞,代表表記:つ/つ 準内容語 連語由来,,,,0,22
は,は,は,助詞,副助詞,NIL,,,,0,22
己れ,己れ,己れ,名詞,普通名詞,自動獲得:テキスト,,,,0,22
の,の,の,助詞,接続助詞,NIL,,,,0,22
年,とし,年,名詞,時相名詞,代表表記:年/とし カテゴリ:時間 漢字読み:訓 弱時相名詞,,,,0,22
を,を,を,助詞,格助詞,NIL,,,,0,22
顧みて,かえりみて,顧みる,動詞,*,代表表記:顧みる/かえりみる,,,,0,22
、,、,、,特殊,読点,NIL,,,,0,22
その,その,その,指示詞,連体詞形態指示詞,NIL,,,,0,22
みすぼらしい,みすぼらしい,みすぼらしい,形容詞,*,代表表記:みすぼらしい/みすぼらしい,,,,0,22
所,しょ,所,名詞,普通名詞,代表表記:所/しょ カテゴリ:場所-施設 漢字読み:音,,,,0,22
が,が,が,助詞,格助詞,NIL,,,,0,22
、,、,、,特殊,読点,NIL,,,,0,22
却って,かえって,却って,副詞,*,代表表記:却って/かえって,,,,0,22
、,、,、,特殊,読点,NIL,,,,0,22
気,き,気,名詞,普通名詞,代表表記:気/き カテゴリ:抽象物 漢字読み:音,,,,0,22
安く,やすく,安い,形容詞,*,代表表記:安い/やすい 反義:形容詞:高い/たかい,,,,0,22
、,、,、,特殊,読点,NIL,,,,0,22
ふさわしく,ふさわしく,ふさわしい,形容詞,*,代表表記:相応しい/ふさわしい,,,,0,22
感じ,かんじ,感じる,動詞,*,代表表記:感じる/かんじる 補文ト,,,,0,22
られ,られ,られる,接尾辞,動詞性接尾辞,代表表記:られる/られる,,,,0,22
も,も,も,助詞,副助詞,NIL,,,,0,22
した,した,する,接尾辞,動詞性接尾辞,代表表記:する/する,,,,0,22
のであろう,のであろう,のだ,助動詞,*,NIL,,,,0,22
が,が,が,助詞,接続助詞,NIL,,,,0,22
、,、,、,特殊,読点,NIL,,,,0,22
又,また,又,副詞,*,代表表記:又/また,,,,0,22
一,いち,一,名詞,数詞,カテゴリ:数量,,,,0,22
つ,つ,つ,接尾辞,名詞性名詞助数辞,代表表記:つ/つ 準内容語 連語由来,,,,0,22
に,に,に,助詞,格助詞,NIL,,,,0,22
は,は,は,助詞,副助詞,NIL,,,,0,22
、,、,、,特殊,読点,NIL,,,,0,22
偶然に,ぐうぜんに,偶然だ,形容詞,*,代表表記:偶然だ/ぐうぜんだ,,,,0,22
も,も,も,助詞,副助詞,NIL,,,,0,22
、,、,、,特殊,読点,NIL,,,,0,22
彼,かれ,彼,名詞,普通名詞,代表表記:彼/かれ カテゴリ:人 漢字読み:訓,,,,0,22
と,と,と,助詞,格助詞,NIL,,,,0,22
お,お,お,接頭辞,名詞接頭辞,代表表記:御/お,,,,0,22
冬,とう,冬,名詞,時相名詞,代表表記:冬/とう カテゴリ:時間 漢字読み:音,,,,0,22
と,と,と,助詞,格助詞,NIL,,,,0,22
が,が,が,助詞,格助詞,NIL,,,,0,22
同じ,おなじ,同じだ,形容詞,*,代表表記:同じだ/おなじだ 反義:動詞:違う/ちがう,,,,0,22
方角,ほうがく,方角,名詞,普通名詞,代表表記:方角/ほうがく カテゴリ:場所-機能,,,,0,22
に,に,に,助詞,格助詞,NIL,,,,0,22
家,いえ,家,名詞,普通名詞,代表表記:家/いえ ドメイン:家庭・暮らし カテゴリ:組織・団体;場所-施設 漢字読み:訓,,,,0,22
を,を,を,助詞,格助詞,NIL,,,,0,22
持って,もって,持つ,動詞,*,代表表記:持つ/もつ,,,,0,22
いて,いて,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,,,0,22
、,、,、,特殊,読点,NIL,,,,0,22
館,かん,館,名詞,普通名詞,代表表記:館/かん カテゴリ:場所-施設 漢字読み:音,,,,0,22
が,が,が,助詞,格助詞,NIL,,,,0,22
はねて,はねて,はねる,動詞,*,代表表記:撥ねる/はねる,,,,0,22
帰る,かえる,帰る,動詞,*,代表表記:帰る/かえる 反義:動詞:行く/いく;動詞:来る/くる 自他動詞:他:帰す/かえす,,,,0,22
時,とき,時,名詞,副詞的名詞,代表表記:時/とき,,,,0,22
に,に,に,助詞,格助詞,NIL,,,,0,22
は,は,は,助詞,副助詞,NIL,,,,0,22
、,、,、,特殊,読点,NIL,,,,0,22
いつも,いつも,いつも,副詞,*,代表表記:何時も/いつも,,,,0,22
道連れ,みちづれ,道連れ,名詞,普通名詞,代表表記:道連れ/みちづれ カテゴリ:抽象物 〜を〜に構成語,,,,0,22
に,に,に,助詞,格助詞,NIL,,,,0,22
なり,なり,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,,,,0,22
、,、,、,特殊,読点,NIL,,,,0,22
口,くち,口,名詞,普通名詞,代表表記:口/くち カテゴリ:動物-部位;抽象物;形・模様 漢字読み:訓,,,,0,22
を,を,を,助詞,格助詞,NIL,,,,0,22
利き,きき,利く,動詞,*,代表表記:利く/きく,,,,0,22
合う,あう,合う,動詞,*,代表表記:合う/あう 反義:動詞:離れる/はなれる 自他動詞:他:合わす/あわす 付属動詞候補（基本）,,,,0,22
機会,きかい,機会,名詞,普通名詞,代表表記:機会/きかい カテゴリ:時間,,,,0,22
が,が,が,助詞,格助詞,NIL,,,,0,22
多く,おおく,多い,形容詞,*,代表表記:多い/おおい 反義:形容詞:少ない/すくない,,,,0,22
、,、,、,特殊,読点,NIL,,,,0,22
お,お,お,接頭辞,名詞接頭辞,代表表記:御/お,,,,0,22
冬,とう,冬,名詞,時相名詞,代表表記:冬/とう カテゴリ:時間 漢字読み:音,,,,0,22
の,の,の,助詞,接続助詞,NIL,,,,0,22
方,かた,方,名詞,普通名詞,代表表記:方/かた カテゴリ:抽象物 漢字読み:訓,,,,0,22
でも,でも,でも,助詞,副助詞,NIL,,,,0,22
、,、,、,特殊,読点,NIL,,,,0,22
なついて,なついて,なつく,動詞,*,代表表記:懐く/なつく 自他動詞:他:懐ける/なつける 形容詞派生:懐っこい/なつっこい,,,,0,22
来れば,くれば,来る,接尾辞,動詞性接尾辞,代表表記:来る/くる,,,,0,22
、,、,、,特殊,読点,NIL,,,,0,22
彼,かれ,彼,名詞,普通名詞,代表表記:彼/かれ カテゴリ:人 漢字読み:訓,,,,0,22
の,の,の,助詞,接続助詞,NIL,,,,0,22
方,かた,方,名詞,普通名詞,代表表記:方/かた カテゴリ:抽象物 漢字読み:訓,,,,0,22
でも,でも,でも,助詞,副助詞,NIL,,,,0,22
、,、,、,特殊,読点,NIL,,,,0,22
そんな,そんな,そんな,指示詞,連体詞形態指示詞,NIL,,,,0,22
小,しょう,小,接頭辞,名詞接頭辞,代表表記:小/しょう 反義:接頭辞-名詞接頭辞:大/だい;接頭辞-名詞接頭辞:大/おお 内容語 換言:+N:Nが小さい,,,,0,22
娘,むすめ,娘,名詞,普通名詞,代表表記:娘/むすめ ドメイン:家庭・暮らし カテゴリ:人 漢字読み:訓,,,,0,22
と,と,と,助詞,格助詞,NIL,,,,0,22
仲,なか,仲,名詞,普通名詞,代表表記:仲/なか カテゴリ:抽象物 漢字読み:訓,,,,0,22
を,を,を,助詞,格助詞,NIL,,,,0,22
よく,よく,よい,形容詞,*,代表表記:良い/よい 反義:形容詞:悪い/わるい,,,,0,22
する,する,する,接尾辞,動詞性接尾辞,代表表記:する/する,,,,0,22
こと,こと,こと,名詞,形式名詞,NIL,,,,0,22
を,を,を,助詞,格助詞,NIL,,,,0,22
、,、,、,特殊,読点,NIL,,,,0,22
そう,そう,そう,指示詞,副詞形態指示詞,NIL,,,,0,22
不自然に,ふしぜんに,不自然だ,形容詞,*,代表表記:不自然だ/ふしぜんだ,,,,0,22
感じ,かんじ,感じる,動詞,*,代表表記:感じる/かんじる 補文ト,,,,0,22
なくて,なくて,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,,,0,22
も,も,も,助詞,副助詞,NIL,,,,0,22
済む,すむ,済む,動詞,*,代表表記:済む/すむ 自他動詞:他:済ませる/すませる;他:済ます/すます,,,,0,22
と,と,と,助詞,格助詞,NIL,,,,0,22
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,,,,0,22
訳,やく,訳,名詞,普通名詞,代表表記:訳/やく ドメイン:文化・芸術 カテゴリ:抽象物 漢字読み:音,,,,0,22
であった,であった,だ,判定詞,*,NIL,,,,0,22
。,。,。,特殊,句点,NIL,,,,0,22
「,「,「,特殊,括弧始,NIL,,,,0,23
じゃあ,じゃあ,じゃあ,感動詞,*,代表表記:じゃあ/じゃあ,,,,0,23
、,、,、,特殊,読点,NIL,,,,0,23
また,また,また,副詞,*,代表表記:又/また,,,,0,23
あした,あした,あした,名詞,時相名詞,代表表記:明日/あす カテゴリ:時間,,,,0,23
ね,ね,ね,助詞,終助詞,NIL,,,,0,23
」,」,」,特殊,括弧終,NIL,,,,0,23
そして,そして,そして,助詞,接続助詞,NIL,,,,0,23
、,、,、,特殊,読点,NIL,,,,0,23
ある,ある,ある,連体詞,*,代表表記:或る/ある,,,,0,23
四つ辻,よつつじ,四つ辻,名詞,普通名詞,代表表記:四つ辻/よつつじ カテゴリ:場所-その他,,,,0,23
で,で,で,助詞,格助詞,NIL,,,,0,23
別れる,わかれる,別れる,動詞,*,代表表記:別れる/わかれる 反義:動詞:会う/あう,,,,0,23
時,とき,時,名詞,副詞的名詞,代表表記:時/とき,,,,0,23
に,に,に,助詞,格助詞,NIL,,,,0,23
は,は,は,助詞,副助詞,NIL,,,,0,23
、,、,、,特殊,読点,NIL,,,,0,23
お,お,お,接頭辞,名詞接頭辞,代表表記:御/お,,,,0,23
冬,とう,冬,名詞,時相名詞,代表表記:冬/とう カテゴリ:時間 漢字読み:音,,,,0,23
は,は,は,助詞,副助詞,NIL,,,,0,23
極,ごく,極,副詞,*,代表表記:極/ごく 用言弱修飾,,,,0,23
った,った,う,接尾辞,動詞性接尾辞,代表表記:う/う,,,,0,23
様に,ように,様だ,助動詞,*,NIL,,,,0,23
、,、,、,特殊,読点,NIL,,,,0,23
少し,すこし,少し,副詞,*,代表表記:少し/すこし 修飾（デ格） 用言弱修飾 相対名詞修飾,,,,0,23
首,くび,首,名詞,普通名詞,代表表記:首/くび カテゴリ:動物-部位 漢字読み:訓,,,,0,23
を,を,を,助詞,格助詞,NIL,,,,0,23
かしげて,かしげて,かしげる,動詞,*,代表表記:傾げる/かしげる,,,,0,23
、,、,、,特殊,読点,NIL,,,,0,23
多少,たしょう,多少,副詞,*,代表表記:多少/たしょう 修飾（ト格）,,,,0,23
甘ったるい,あまったるい,甘ったるい,形容詞,*,代表表記:甘ったるい/あまったるい ドメイン:料理・食事 形容詞派生:甘い/あまい,,,,0,23
口調,くちょう,口調,名詞,普通名詞,代表表記:口調/くちょう カテゴリ:抽象物,,,,0,23
で,で,だ,判定詞,*,NIL,,,,0,23
、,、,、,特殊,読点,NIL,,,,0,23
この様な,このような,この様な,指示詞,連体詞形態指示詞,代表表記:このような/このような,,,,0,23
挨拶,あいさつ,挨拶,名詞,サ変名詞,代表表記:挨拶/あいさつ カテゴリ:抽象物,,,,0,23
を,を,を,助詞,格助詞,NIL,,,,0,23
した,した,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,23
のである,のである,のだ,助動詞,*,NIL,,,,0,23
。,。,。,特殊,句点,NIL,,,,0,23
「,「,「,特殊,括弧始,NIL,,,,0,24
ああ,ああ,ああ,感動詞,*,代表表記:ああ/ああ,,,,0,24
、,、,、,特殊,読点,NIL,,,,0,24
あした,あした,あした,名詞,時相名詞,代表表記:明日/あす カテゴリ:時間,,,,0,24
ね,ね,ね,助詞,終助詞,NIL,,,,0,24
」,」,」,特殊,括弧終,NIL,,,,0,24
する,する,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,24
と,と,と,助詞,格助詞,NIL,,,,0,24
格,ただす,格,名詞,人名,人名:日本:名:1204:0.00014,,,,0,24
二郎,じろう,二郎,名詞,人名,人名:日本:名:150:0.00065,,,,0,24
も,も,も,助詞,副助詞,NIL,,,,0,24
、,、,、,特殊,読点,NIL,,,,0,24
一,いち,一,名詞,数詞,カテゴリ:数量,,,,0,24
寸,すん,寸,接尾辞,名詞性名詞助数辞,代表表記:寸/すん 準内容語,,,,0,24
子供,こども,子供,名詞,普通名詞,代表表記:子供/こども カテゴリ:人,,,,0,24
に,に,に,助詞,格助詞,NIL,,,,0,24
なって,なって,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,,,,0,24
、,、,、,特殊,読点,NIL,,,,0,24
あばよ,あばよ,あばよ,名詞,普通名詞,自動獲得:Wikipedia Wikipedia多義,,,,0,24
、,、,、,特殊,読点,NIL,,,,0,24
しば,しば,しば,名詞,普通名詞,代表表記:芝/しば カテゴリ:植物 漢字読み:訓,,,,0,24
よ,よ,よ,助詞,終助詞,NIL,,,,0,24
、,、,、,特殊,読点,NIL,,,,0,24
と,と,と,助詞,格助詞,NIL,,,,0,24
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,,,,0,24
様な,ような,様だ,助動詞,*,NIL,,,,0,24
訳,やく,訳,名詞,普通名詞,代表表記:訳/やく ドメイン:文化・芸術 カテゴリ:抽象物 漢字読み:音,,,,0,24
で,で,だ,判定詞,*,NIL,,,,0,24
、,、,、,特殊,読点,NIL,,,,0,24
弁当,べんとう,弁当,名詞,普通名詞,代表表記:弁当/べんとう ドメイン:料理・食事 カテゴリ:人工物-食べ物,,,,0,24
箱,はこ,箱,名詞,普通名詞,代表表記:箱/はこ カテゴリ:人工物-その他 漢字読み:訓,,,,0,24
を,を,を,助詞,格助詞,NIL,,,,0,24
ガチャガチャ,がちゃがちゃ,ガチャガチャ,名詞,普通名詞,代表表記:ガチャガチャ/がちゃがちゃ 自動獲得:テキスト 副詞識別,,,,0,24
云わ,いわ,云う,動詞,*,代表表記:言う/いう 補文ト,,,,0,24
せて,せて,せる,接尾辞,動詞性接尾辞,代表表記:せる/せる,,,,0,24
、,、,、,特殊,読点,NIL,,,,0,24
手,て,手,名詞,普通名詞,代表表記:手/て カテゴリ:動物-部位;抽象物 漢字読み:訓 〜を〜に構成語,,,,0,24
を,を,を,助詞,格助詞,NIL,,,,0,24
ふり,ふり,ふる,動詞,*,代表表記:振る/ふる,,,,0,24
ながら,ながら,ながら,助詞,接続助詞,NIL,,,,0,24
挨拶,あいさつ,挨拶,名詞,サ変名詞,代表表記:挨拶/あいさつ カテゴリ:抽象物,,,,0,24
する,する,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,24
のだ,のだ,のだ,助動詞,*,NIL,,,,0,24
。,。,。,特殊,句点,NIL,,,,0,24
そして,そして,そして,接続詞,*,代表表記:そして/そして,,,,0,25
、,、,、,特殊,読点,NIL,,,,0,25
お,お,お,接頭辞,名詞接頭辞,代表表記:御/お,,,,0,25
冬,とう,冬,名詞,時相名詞,代表表記:冬/とう カテゴリ:時間 漢字読み:音,,,,0,25
の,の,の,助詞,格助詞,NIL,,,,0,25
うしろ,うしろ,うしろ,名詞,普通名詞,代表表記:後ろ/うしろ カテゴリ:場所-機能,,,,0,25
姿,すがた,姿,名詞,普通名詞,代表表記:姿/すがた カテゴリ:抽象物;形・模様 漢字読み:訓,,,,0,25
を,を,を,助詞,格助詞,NIL,,,,0,25
、,、,、,特殊,読点,NIL,,,,0,25
それ,それ,それ,指示詞,名詞形態指示詞,NIL,,,,0,25
が,が,が,助詞,格助詞,NIL,,,,0,25
決して,けっして,決する,動詞,*,代表表記:決する/けっする 自他動詞:同形,,,,0,25
美しい,うつくしい,美しい,形容詞,*,代表表記:美しい/うつくしい 反義:形容詞:醜い/みにくい,,,,0,25
訳,やく,訳,名詞,普通名詞,代表表記:訳/やく ドメイン:文化・芸術 カテゴリ:抽象物 漢字読み:音,,,,0,25
で,で,だ,判定詞,*,NIL,,,,0,25
は,は,は,助詞,副助詞,NIL,,,,0,25
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,,,0,25
のだ,のだ,のだ,助動詞,*,NIL,,,,0,25
が,が,が,助詞,接続助詞,NIL,,,,0,25
、,、,、,特殊,読点,NIL,,,,0,25
むしろ,むしろ,むしろ,副詞,*,代表表記:寧ろ/むしろ,,,,0,25
余りに,あまりに,余りだ,形容詞,*,代表表記:余りだ/あまりだ,,,,0,25
みすぼらしく,みすぼらしく,みすぼらしい,形容詞,*,代表表記:みすぼらしい/みすぼらしい,,,,0,25
さえ,さえ,さえ,助詞,副助詞,NIL,,,,0,25
ある,ある,ある,接尾辞,動詞性接尾辞,代表表記:ある/ある,,,,0,25
のだ,のだ,のだ,助動詞,*,NIL,,,,0,25
が,が,が,助詞,接続助詞,NIL,,,,0,25
、,、,、,特殊,読点,NIL,,,,0,25
眺め,ながめ,眺め,名詞,普通名詞,代表表記:眺め/ながめv 連用形名詞化:眺める/ながめる,,,,0,25
眺め,ながめ,眺める,動詞,*,代表表記:眺める/ながめる,,,,0,25
、,、,、,特殊,読点,NIL,,,,0,25
幽,幽,幽,未定義語,その他,未知語:漢字 品詞推定:名詞,,,,0,25
か,か,か,助詞,接続助詞,NIL,,,,0,25
に,に,に,助詞,格助詞,NIL,,,,0,25
甘い,あまい,甘い,形容詞,*,代表表記:甘い/あまい 反義:形容詞:辛い/からい,,,,0,25
気持,きもち,気持,名詞,普通名詞,代表表記:気持ち/きもち カテゴリ:抽象物,,,,0,25
に,に,に,助詞,格助詞,NIL,,,,0,25
も,も,も,助詞,副助詞,NIL,,,,0,25
なる,なる,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,,,,0,25
のであった,のであった,のだ,助動詞,*,NIL,,,,0,25
。,。,。,特殊,句点,NIL,,,,0,25
お,お,お,接頭辞,名詞接頭辞,代表表記:御/お,,,,0,26
冬,とう,冬,名詞,時相名詞,代表表記:冬/とう カテゴリ:時間 漢字読み:音,,,,0,26
の,の,の,助詞,接続助詞,NIL,,,,0,26
家,いえ,家,名詞,普通名詞,代表表記:家/いえ ドメイン:家庭・暮らし カテゴリ:組織・団体;場所-施設 漢字読み:訓,,,,0,26
の,の,の,助詞,接続助詞,NIL,,,,0,26
貧乏,びんぼう,貧乏,名詞,サ変名詞,代表表記:貧乏/びんぼう カテゴリ:抽象物 形容詞派生:貧乏だ/びんぼうだ,,,,0,26
も,も,も,助詞,副助詞,NIL,,,,0,26
、,、,、,特殊,読点,NIL,,,,0,26
彼,かれ,彼,名詞,普通名詞,代表表記:彼/かれ カテゴリ:人 漢字読み:訓,,,,0,26
の,の,の,助詞,接続助詞,NIL,,,,0,26
家,いえ,家,名詞,普通名詞,代表表記:家/いえ ドメイン:家庭・暮らし カテゴリ:組織・団体;場所-施設 漢字読み:訓,,,,0,26
の,の,の,助詞,接続助詞,NIL,,,,0,26
と,と,と,助詞,格助詞,NIL,,,,0,26
、,、,、,特殊,読点,NIL,,,,0,26
大差,たいさ,大差,名詞,普通名詞,代表表記:大差/たいさ カテゴリ:抽象物,,,,0,26
の,の,の,助詞,格助詞,NIL,,,,0,26
ない,ない,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,,,,0,26
こと,こと,こと,名詞,形式名詞,NIL,,,,0,26
は,は,は,助詞,副助詞,NIL,,,,0,26
、,、,、,特殊,読点,NIL,,,,0,26
彼女,かのじょ,彼女,名詞,普通名詞,代表表記:彼女/かのじょ カテゴリ:人,,,,0,26
が,が,が,助詞,格助詞,NIL,,,,0,26
館,かん,館,名詞,普通名詞,代表表記:館/かん カテゴリ:場所-施設 漢字読み:音,,,,0,26
から,から,から,助詞,格助詞,NIL,,,,0,26
帰る,かえる,帰る,動詞,*,代表表記:帰る/かえる 反義:動詞:行く/いく;動詞:来る/くる 自他動詞:他:帰す/かえす,,,,0,26
時,とき,時,名詞,副詞的名詞,代表表記:時/とき,,,,0,26
に,に,に,助詞,格助詞,NIL,,,,0,26
、,、,、,特殊,読点,NIL,,,,0,26
例の,れいの,例の,連体詞,*,代表表記:例の/れいの,,,,0,26
青,あお,青,名詞,普通名詞,代表表記:青/あお カテゴリ:色 漢字読み:訓,,,,0,26
木綿,もめん,木綿,名詞,普通名詞,代表表記:木綿/もめん ドメイン:家庭・暮らし カテゴリ:人工物-その他,,,,0,26
の,の,の,助詞,接続助詞,NIL,,,,0,26
洋服,ようふく,洋服,名詞,普通名詞,代表表記:洋服/ようふく ドメイン:家庭・暮らし カテゴリ:人工物-衣類,,,,0,26
を,を,を,助詞,格助詞,NIL,,,,0,26
ぬいで,ぬいで,ぬぐ,動詞,*,代表表記:脱ぐ/ぬぐ 反義:動詞:着る/きる;動詞:被る/かぶる;動詞:履く/はく 自他動詞:自:脱げる/ぬげる,,,,0,26
、,、,、,特殊,読点,NIL,,,,0,26
着,ちゃく,着,名詞,普通名詞,代表表記:着/ちゃく カテゴリ:抽象物 漢字読み:音,,,,0,26
換え,かえ,換え,名詞,普通名詞,代表表記:換え/かえv 自他動詞:自:換わる/かわる 連用形名詞化:換える/かえる 付属動詞候補（基本）,,,,0,26
を,を,を,助詞,格助詞,NIL,,,,0,26
する,する,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,26
着物,きもの,着物,名詞,普通名詞,代表表記:着物/きもの ドメイン:家庭・暮らし カテゴリ:人工物-衣類,,,,0,26
から,から,から,助詞,格助詞,NIL,,,,0,26
でも,でも,でも,助詞,副助詞,NIL,,,,0,26
、,、,、,特殊,読点,NIL,,,,0,26
充分に,じゅうぶんに,充分だ,形容詞,*,代表表記:十分だ/じゅうぶんだ,,,,0,26
想像,そうぞう,想像,名詞,サ変名詞,代表表記:想像/そうぞう カテゴリ:抽象物 補文ト,,,,0,26
する,する,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,26
こと,こと,こと,名詞,形式名詞,NIL,,,,0,26
が,が,が,助詞,格助詞,NIL,,,,0,26
出来る,できる,出来る,動詞,*,代表表記:出来る/できる,,,,0,26
