見出し,読み,原型,品詞,品詞細分類,意味情報,大見出し,中見出し,小見出し,見出し番号,文番号
、,、,、,特殊,読点,NIL,,,,0,41
贅沢な,ぜいたくな,贅沢だ,形容詞,*,代表表記:贅沢だ/ぜいたくだ 反義:形容詞:質素だ/しっそだ,,,,0,41
部屋,へや,部屋,名詞,普通名詞,代表表記:部屋/へや ドメイン:家庭・暮らし カテゴリ:場所-施設,,,,0,41
が,が,が,助詞,格助詞,NIL,,,,0,41
ある,ある,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,,,0,41
だろう,だろう,だろう,助動詞,*,NIL,,,,0,41
。,。,。,特殊,句点,NIL,,,,0,41
壁,かべ,壁,名詞,普通名詞,代表表記:壁/かべ カテゴリ:場所-施設部位 漢字読み:訓,,,,0,42
間,かん,間,接尾辞,名詞性名詞接尾辞,代表表記:間/かん,,,,0,42
に,に,に,助詞,格助詞,NIL,,,,0,42
は,は,は,助詞,副助詞,NIL,,,,0,42
定め,さだめ,定め,名詞,普通名詞,代表表記:定め/さだめv 自他動詞:自:定まる/さだまる 連用形名詞化:定める/さだめる,,,,0,42
し,し,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,42
、,、,、,特殊,読点,NIL,,,,0,42
有名な,ゆうめいな,有名だ,形容詞,*,代表表記:有名だ/ゆうめいだ 反義:名詞-普通名詞:無名/むめい,,,,0,42
画家,がか,画家,名詞,普通名詞,代表表記:画家/がか ドメイン:文化・芸術 カテゴリ:人,,,,0,42
の,の,の,助詞,接続助詞,NIL,,,,0,42
油絵,あぶらえ,油絵,名詞,普通名詞,代表表記:油絵/あぶらえ ドメイン:文化・芸術 カテゴリ:人工物-その他;抽象物,,,,0,42
が,が,が,助詞,格助詞,NIL,,,,0,42
懸り,かかり,懸る,動詞,*,代表表記:掛かる/かかる 自他動詞:他:掛ける/かける 付属動詞候補（基本）,,,,0,42
、,、,、,特殊,読点,NIL,,,,0,42
天井,てんじょう,天井,名詞,普通名詞,代表表記:天井/てんじょう ドメイン:家庭・暮らし カテゴリ:場所-施設部位,,,,0,42
から,から,から,助詞,格助詞,NIL,,,,0,42
は,は,は,助詞,副助詞,NIL,,,,0,42
、,、,、,特殊,読点,NIL,,,,0,42
偉大な,いだいな,偉大だ,形容詞,*,代表表記:偉大だ/いだいだ,,,,0,42
宝石,ほうせき,宝石,名詞,普通名詞,代表表記:宝石/ほうせき カテゴリ:自然物,,,,0,42
の,の,の,助詞,格助詞,NIL,,,,0,42
様な,ような,様だ,助動詞,*,NIL,,,,0,42
装飾,そうしょく,装飾,名詞,サ変名詞,代表表記:装飾/そうしょく カテゴリ:抽象物,,,,0,42
電燈,電燈,電燈,名詞,普通名詞,自動獲得:Wikipedia 読み不明 Wikipediaリダイレクト:電灯,,,,0,42
が,が,が,助詞,格助詞,NIL,,,,0,42
、,、,、,特殊,読点,NIL,,,,0,42
さがって,さがって,さがる,動詞,*,代表表記:下がる/さがる 自他動詞:他:下げる/さげる,,,,0,42
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,,,0,42
に,に,に,助詞,格助詞,NIL,,,,0,42
相違,そうい,相違,名詞,サ変名詞,代表表記:相違/そうい カテゴリ:抽象物,,,,0,42
ない,ない,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,,,,0,42
。,。,。,特殊,句点,NIL,,,,0,42
床,とこ,床,名詞,普通名詞,代表表記:床/とこ ドメイン:家庭・暮らし カテゴリ:場所-その他 漢字読み:訓,,,,0,43
に,に,に,助詞,格助詞,NIL,,,,0,43
は,は,は,助詞,副助詞,NIL,,,,0,43
、,、,、,特殊,読点,NIL,,,,0,43
高価な,こうかな,高価だ,形容詞,*,代表表記:高価だ/こうかだ 反義:形容詞:安価だ/あんかだ;形容詞:廉価だ/れんかだ,,,,0,43
絨氈,絨氈,絨氈,未定義語,その他,未知語:漢字 品詞推定:名詞,,,,0,43
が,が,が,助詞,格助詞,NIL,,,,0,43
、,、,、,特殊,読点,NIL,,,,0,43
敷き,しき,敷く,動詞,*,代表表記:敷く/しく 付属動詞候補（基本）,,,,0,43
つめて,つめて,つめる,動詞,*,代表表記:摘める/つめる 可能動詞:摘む/つむ,,,,0,43
ある,ある,ある,接尾辞,動詞性接尾辞,代表表記:ある/ある,,,,0,43
だろう,だろう,だろう,助動詞,*,NIL,,,,0,43
。,。,。,特殊,句点,NIL,,,,0,43
そして,そして,そして,接続詞,*,代表表記:そして/そして,,,,0,44
、,、,、,特殊,読点,NIL,,,,0,44
この,この,この,指示詞,連体詞形態指示詞,NIL,,,,0,44
椅子,いす,椅子,名詞,普通名詞,代表表記:椅子/いす カテゴリ:人工物-その他,,,,0,44
の,の,の,助詞,接続助詞,NIL,,,,0,44
前,まえ,前,名詞,副詞的名詞,代表表記:前/まえ,,,,0,44
の,の,の,助詞,接続助詞,NIL,,,,0,44
テーブル,てーぶる,テーブル,名詞,普通名詞,代表表記:テーブル/てーぶる ドメイン:料理・食事 カテゴリ:人工物-その他,,,,0,44
に,に,に,助詞,格助詞,NIL,,,,0,44
は,は,は,助詞,副助詞,NIL,,,,0,44
、,、,、,特殊,読点,NIL,,,,0,44
眼,がん,眼,名詞,普通名詞,代表表記:眼/がん カテゴリ:動物-部位 漢字読み:音,,,,0,44
の,の,の,助詞,格助詞,NIL,,,,0,44
醒める,醒める,醒める,動詞,*,代表表記:醒める/醒める 自動獲得:テキスト,,,,0,44
様な,ような,様だ,助動詞,*,NIL,,,,0,44
、,、,、,特殊,読点,NIL,,,,0,44
西洋,せいよう,西洋,名詞,普通名詞,代表表記:西洋/せいよう カテゴリ:場所-その他,,,,0,44
草花,くさばな,草花,名詞,普通名詞,代表表記:草花/くさばな カテゴリ:植物,,,,0,44
が,が,が,助詞,格助詞,NIL,,,,0,44
、,、,、,特殊,読点,NIL,,,,0,44
甘美な,かんびな,甘美だ,形容詞,*,代表表記:甘美だ/かんびだ,,,,0,44
薫,かおり,薫,名詞,人名,人名:日本:名:29:0.00124,,,,0,44
を,を,を,助詞,格助詞,NIL,,,,0,44
放って,はなって,放つ,動詞,*,代表表記:放つ/はなつ 自他動詞:自:放れる/はなれる,,,,0,44
、,、,、,特殊,読点,NIL,,,,0,44
咲き乱れて,さきみだれて,咲き乱れる,動詞,*,代表表記:咲き乱れる/さきみだれる,,,,0,44
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,,,0,44
こと,こと,こと,名詞,形式名詞,NIL,,,,0,44
であろう,であろう,だ,判定詞,*,NIL,,,,0,44
。,。,。,特殊,句点,NIL,,,,0,44
そんな,そんな,そんな,指示詞,連体詞形態指示詞,NIL,,,,0,45
妄想,もうそう,妄想,名詞,サ変名詞,代表表記:妄想/もうそう カテゴリ:抽象物,,,,0,45
に,に,に,助詞,格助詞,NIL,,,,0,45
耽って,ふけって,耽る,動詞,*,代表表記:耽る/ふける,,,,0,45
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,,,0,45
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,,,0,45
と,と,と,助詞,格助詞,NIL,,,,0,45
、,、,、,特殊,読点,NIL,,,,0,45
何だか,なんだか,何だか,副詞,*,代表表記:何だか/なんだか,,,,0,45
こう,こう,こう,指示詞,副詞形態指示詞,NIL,,,,0,45
、,、,、,特殊,読点,NIL,,,,0,45
自分,じぶん,自分,名詞,普通名詞,代表表記:自分/じぶん カテゴリ:人 修飾（デ格）,,,,0,45
が,が,が,助詞,格助詞,NIL,,,,0,45
、,、,、,特殊,読点,NIL,,,,0,45
その,その,その,指示詞,連体詞形態指示詞,NIL,,,,0,45
立派な,りっぱな,立派だ,形容詞,*,代表表記:立派だ/りっぱだ,,,,0,45
部屋,へや,部屋,名詞,普通名詞,代表表記:部屋/へや ドメイン:家庭・暮らし カテゴリ:場所-施設,,,,0,45
の,の,の,助詞,接続助詞,NIL,,,,0,45
主,あるじ,主,名詞,普通名詞,代表表記:主人/あるじ ドメイン:家庭・暮らし カテゴリ:人,,,,0,45
に,に,に,助詞,格助詞,NIL,,,,0,45
でも,でも,でも,助詞,副助詞,NIL,,,,0,45
なった,なった,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,,,,0,45
様な,ような,様だ,助動詞,*,NIL,,,,0,45
気,き,気,名詞,普通名詞,代表表記:気/き カテゴリ:抽象物 漢字読み:音,,,,0,45
が,が,が,助詞,格助詞,NIL,,,,0,45
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,45
、,、,、,特殊,読点,NIL,,,,0,45
ほんの,ほんの,ほんの,連体詞,*,代表表記:ほんの/ほんの,,,,0,45
一,いち,一,名詞,数詞,カテゴリ:数量,,,,0,45
瞬間,しゅんかん,瞬間,名詞,時相名詞,代表表記:瞬間/しゅんかん カテゴリ:時間 弱時相名詞,,,,0,45
で,で,だ,判定詞,*,NIL,,,,0,45
は,は,は,助詞,副助詞,NIL,,,,0,45
あり,あり,ある,接尾辞,動詞性接尾辞,代表表記:ある/ある,,,,0,45
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,,,0,45
けれど,けれど,けれど,助詞,接続助詞,NIL,,,,0,45
、,、,、,特殊,読点,NIL,,,,0,45
何とも,なんとも,何とも,副詞,*,代表表記:何とも/なんとも,,,,0,45
形容,けいよう,形容,名詞,サ変名詞,代表表記:形容/けいよう カテゴリ:抽象物,,,,0,45
の,の,の,助詞,格助詞,NIL,,,,0,45
出来,でき,出来る,動詞,*,代表表記:出来る/できる,,,,0,45
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,,,0,45
、,、,、,特殊,読点,NIL,,,,0,45
愉快な,ゆかいな,愉快だ,形容詞,*,代表表記:愉快だ/ゆかいだ 反義:形容詞:不快だ/ふかいだ;形容詞:不愉快だ/ふゆかいだ,,,,0,45
気持,きもち,気持,名詞,普通名詞,代表表記:気持ち/きもち カテゴリ:抽象物,,,,0,45
に,に,に,助詞,格助詞,NIL,,,,0,45
なる,なる,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,,,,0,45
ので,ので,のだ,助動詞,*,NIL,,,,0,45
ございます,ございます,ございます,接尾辞,動詞性接尾辞,代表表記:御座います/ございます,,,,0,45
。,。,。,特殊,句点,NIL,,,,0,45
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,46
の,の,の,助詞,格助詞,NIL,,,,0,46
果敢,かかん,果敢だ,形容詞,*,代表表記:果敢だ/かかんだ,,,,0,46
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,,,0,46
妄想,もうそう,妄想,名詞,サ変名詞,代表表記:妄想/もうそう カテゴリ:抽象物,,,,0,46
は,は,は,助詞,副助詞,NIL,,,,0,46
、,、,、,特殊,読点,NIL,,,,0,46
猶,猶,猶,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia姓,,,,0,46
とめど,とめど,とめど,名詞,普通名詞,代表表記:止め処/とめど カテゴリ:抽象物,,,,0,46
も,も,も,助詞,副助詞,NIL,,,,0,46
なく,なく,なく,動詞,*,代表表記:泣く/なく 反義:動詞:笑う/わらう,,,,0,46
増長,ぞうちょう,増長,名詞,サ変名詞,代表表記:増長/ぞうちょう カテゴリ:抽象物,,,,0,46
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,46
参り,まいり,参る,動詞,*,代表表記:参る/まいる 付属動詞候補（タ系） 謙譲動詞:行く/いく,,,,0,46
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,,,0,46
。,。,。,特殊,句点,NIL,,,,0,46
この,この,この,指示詞,連体詞形態指示詞,NIL,,,,0,47
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,47
が,が,が,助詞,格助詞,NIL,,,,0,47
、,、,、,特殊,読点,NIL,,,,0,47
貧乏な,びんぼうな,貧乏だ,形容詞,*,代表表記:貧乏だ/びんぼうだ 反義:形容詞:裕福だ/ゆうふくだ,,,,0,47
、,、,、,特殊,読点,NIL,,,,0,47
醜い,みにくい,醜い,形容詞,*,代表表記:醜い/みにくい 反義:形容詞:美しい/うつくしい,,,,0,47
、,、,、,特殊,読点,NIL,,,,0,47
一,いち,一,名詞,数詞,カテゴリ:数量,,,,0,47
職人,しょくにん,職人,名詞,普通名詞,代表表記:職人/しょくにん ドメイン:ビジネス カテゴリ:人,,,,0,47
に,に,に,助詞,格助詞,NIL,,,,0,47
過ぎ,すぎ,過ぎる,動詞,*,代表表記:過ぎる/すぎる 付属動詞候補（基本）,,,,0,47
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,,,0,47
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,47
が,が,が,助詞,格助詞,NIL,,,,0,47
、,、,、,特殊,読点,NIL,,,,0,47
妄想,もうそう,妄想,名詞,サ変名詞,代表表記:妄想/もうそう カテゴリ:抽象物,,,,0,47
の,の,の,助詞,接続助詞,NIL,,,,0,47
世界,せかい,世界,名詞,普通名詞,代表表記:世界/せかい カテゴリ:場所-その他,,,,0,47
で,で,で,助詞,格助詞,NIL,,,,0,47
は,は,は,助詞,副助詞,NIL,,,,0,47
、,、,、,特殊,読点,NIL,,,,0,47
気高い,けだかい,気高い,形容詞,*,代表表記:気高い/けだかい,,,,0,47
貴公子,きこうし,貴公子,名詞,普通名詞,代表表記:貴公子/きこうし カテゴリ:人,,,,0,47
に,に,に,助詞,格助詞,NIL,,,,0,47
なって,なって,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,,,,0,47
、,、,、,特殊,読点,NIL,,,,0,47
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,47
の,の,の,助詞,格助詞,NIL,,,,0,47
作った,つくった,作る,動詞,*,代表表記:作る/つくる,,,,0,47
立派な,りっぱな,立派だ,形容詞,*,代表表記:立派だ/りっぱだ,,,,0,47
椅子,いす,椅子,名詞,普通名詞,代表表記:椅子/いす カテゴリ:人工物-その他,,,,0,47
に,に,に,助詞,格助詞,NIL,,,,0,47
、,、,、,特殊,読点,NIL,,,,0,47
腰かけて,こしかけて,腰かける,動詞,*,代表表記:腰掛ける/こしかける,,,,0,47
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,,,0,47
ので,ので,のだ,助動詞,*,NIL,,,,0,47
ございます,ございます,ございます,接尾辞,動詞性接尾辞,代表表記:御座います/ございます,,,,0,47
。,。,。,特殊,句点,NIL,,,,0,47
そして,そして,そして,接続詞,*,代表表記:そして/そして,,,,0,48
、,、,、,特殊,読点,NIL,,,,0,48
その,その,その,指示詞,連体詞形態指示詞,NIL,,,,0,48
傍,そば,傍,名詞,普通名詞,代表表記:傍/そば カテゴリ:場所-機能,,,,0,48
に,に,に,助詞,格助詞,NIL,,,,0,48
は,は,は,助詞,副助詞,NIL,,,,0,48
、,、,、,特殊,読点,NIL,,,,0,48
いつも,いつも,いつも,副詞,*,代表表記:何時も/いつも,,,,0,48
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,48
の,の,の,助詞,接続助詞,NIL,,,,0,48
夢,ゆめ,夢,名詞,普通名詞,代表表記:夢/ゆめ ドメイン:家庭・暮らし カテゴリ:抽象物 漢字読み:訓,,,,0,48
に,に,に,助詞,格助詞,NIL,,,,0,48
出て,でて,出る,動詞,*,代表表記:出る/でる 反義:動詞:入る/はいる 自他動詞:他:出す/だす 補文ト,,,,0,48
来る,くる,来る,接尾辞,動詞性接尾辞,代表表記:来る/くる,,,,0,48
、,、,、,特殊,読点,NIL,,,,0,48
美しい,うつくしい,美しい,形容詞,*,代表表記:美しい/うつくしい 反義:形容詞:醜い/みにくい,,,,0,48
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,48
の,の,の,助詞,接続助詞,NIL,,,,0,48
恋人,こいびと,恋人,名詞,普通名詞,代表表記:恋人/こいびと ドメイン:家庭・暮らし カテゴリ:人,,,,0,48
が,が,が,助詞,格助詞,NIL,,,,0,48
、,、,、,特殊,読点,NIL,,,,0,48
に,に,に,助詞,格助詞,NIL,,,,0,48
おや,おや,おや,名詞,普通名詞,代表表記:親/おや ドメイン:家庭・暮らし カテゴリ:人 漢字読み:訓,,,,0,48
か,か,か,助詞,接続助詞,NIL,,,,0,48
に,に,に,助詞,格助詞,NIL,,,,0,48
ほほえみ,ほほえみ,ほほえむ,動詞,*,代表表記:頬笑む/ほほえむ,,,,0,48
ながら,ながら,ながら,助詞,接続助詞,NIL,,,,0,48
、,、,、,特殊,読点,NIL,,,,0,48
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,48
の,の,の,助詞,接続助詞,NIL,,,,0,48
話,はなし,話,名詞,サ変名詞,代表表記:話/はなし カテゴリ:抽象物 動詞派生:話す/はなす 漢字読み:訓,,,,0,48
に,に,に,助詞,格助詞,NIL,,,,0,48
聞入って,ききいって,聞入る,動詞,*,代表表記:聞き入る/ききいる,,,,0,48
居り,おり,居る,接尾辞,動詞性接尾辞,代表表記:居る/おる,,,,0,48
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,,,0,48
。,。,。,特殊,句点,NIL,,,,0,48
それ,それ,それ,指示詞,名詞形態指示詞,NIL,,,,0,49
ばかり,ばかり,ばかり,助詞,副助詞,NIL,,,,0,49
で,で,だ,判定詞,*,NIL,,,,0,49
は,は,は,助詞,副助詞,NIL,,,,0,49
あり,あり,ある,接尾辞,動詞性接尾辞,代表表記:ある/ある,,,,0,49
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,,,0,49
ん,ん,ぬ,助動詞,*,NIL,,,,0,49
。,。,。,特殊,句点,NIL,,,,0,49
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,50
は,は,は,助詞,副助詞,NIL,,,,0,50
妄想,もうそう,妄想,名詞,サ変名詞,代表表記:妄想/もうそう カテゴリ:抽象物,,,,0,50
の,の,の,助詞,接続助詞,NIL,,,,0,50
中,なか,中,名詞,副詞的名詞,代表表記:中/なか,,,,0,50
で,で,で,助詞,格助詞,NIL,,,,0,50
、,、,、,特殊,読点,NIL,,,,0,50
その,その,その,指示詞,連体詞形態指示詞,NIL,,,,0,50
人,じん,人,名詞,普通名詞,代表表記:人/じん カテゴリ:人 漢字読み:音,,,,0,50
と,と,と,助詞,格助詞,NIL,,,,0,50
手,て,手,名詞,普通名詞,代表表記:手/て カテゴリ:動物-部位;抽象物 漢字読み:訓 〜を〜に構成語,,,,0,50
を,を,を,助詞,格助詞,NIL,,,,0,50
とり,とり,とる,動詞,*,代表表記:取る/とる 自他動詞:自:取れる/とれる 付属動詞候補（基本）,,,,0,50
合って,あって,合う,動詞,*,代表表記:合う/あう 反義:動詞:離れる/はなれる 自他動詞:他:合わす/あわす 付属動詞候補（基本）,,,,0,50
、,、,、,特殊,読点,NIL,,,,0,50
甘い,あまい,甘い,形容詞,*,代表表記:甘い/あまい 反義:形容詞:辛い/からい,,,,0,50
恋,こい,恋,名詞,普通名詞,代表表記:恋/こい ドメイン:家庭・暮らし カテゴリ:抽象物 漢字読み:訓,,,,0,50
の,の,の,助詞,接続助詞,NIL,,,,0,50
睦言,睦言,睦言,名詞,普通名詞,自動獲得:Wikipedia Wikipediaページ内一覧:玄月 読み不明,,,,0,50
を,を,を,助詞,格助詞,NIL,,,,0,50
、,、,、,特殊,読点,NIL,,,,0,50
囁き,ささやき,囁き,名詞,普通名詞,代表表記:囁き/ささやきv 連用形名詞化:囁く/ささやく 補文ト,,,,0,50
交,交,交,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia名,,,,0,50
し,し,し,接尾辞,名詞性名詞接尾辞,代表表記:し/し 連用形名詞化:す/す,,,,0,50
さえ,さえ,さえ,助詞,副助詞,NIL,,,,0,50
する,する,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,50
ので,ので,のだ,助動詞,*,NIL,,,,0,50
ございます,ございます,ございます,接尾辞,動詞性接尾辞,代表表記:御座います/ございます,,,,0,50
。,。,。,特殊,句点,NIL,,,,0,50
ところが,ところが,ところが,接続詞,*,代表表記:ところが/ところが,,,,0,51
、,、,、,特殊,読点,NIL,,,,0,51
いつ,いつ,いつ,名詞,時相名詞,代表表記:いつ/いつ カテゴリ:時間,,,,0,51
の,の,の,助詞,接続助詞,NIL,,,,0,51
場合,ばあい,場合,名詞,副詞的名詞,代表表記:場合/ばあい,,,,0,51
に,に,に,助詞,格助詞,NIL,,,,0,51
も,も,も,助詞,副助詞,NIL,,,,0,51
、,、,、,特殊,読点,NIL,,,,0,51
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,51
の,の,の,助詞,格助詞,NIL,,,,0,51
この,この,この,指示詞,連体詞形態指示詞,NIL,,,,0,51
、,、,、,特殊,読点,NIL,,,,0,51
フーワリ,ふわり,フワリ,副詞,*,代表表記:ふわり/ふわり スル接続可能 スル接続可能 非標準表記:DP,,,,0,51
と,と,と,助詞,格助詞,NIL,,,,0,51
した,した,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,51
紫,むらさき,紫,名詞,普通名詞,代表表記:紫/むらさき カテゴリ:色 漢字読み:訓,,,,0,51
の,の,の,助詞,接続助詞,NIL,,,,0,51
夢,ゆめ,夢,名詞,普通名詞,代表表記:夢/ゆめ ドメイン:家庭・暮らし カテゴリ:抽象物 漢字読み:訓,,,,0,51
は,は,は,助詞,副助詞,NIL,,,,0,51
、,、,、,特殊,読点,NIL,,,,0,51
忽ち,たちまち,忽ち,副詞,*,代表表記:忽ち/たちまち,,,,0,51
に,に,に,助詞,格助詞,NIL,,,,0,51
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,51
、,、,、,特殊,読点,NIL,,,,0,51
近所,きんじょ,近所,名詞,普通名詞,代表表記:近所/きんじょ ドメイン:家庭・暮らし カテゴリ:場所-その他,,,,0,51
の,の,の,助詞,接続助詞,NIL,,,,0,51
お上,おかみ,お上,名詞,普通名詞,代表表記:御上/おかみ ドメイン:政治 カテゴリ:人,,,,0,51
さん,さん,さん,接尾辞,名詞性名詞接尾辞,代表表記:さん/さん,,,,0,51
の,の,の,助詞,接続助詞,NIL,,,,0,51
姦,姦,姦,未定義語,その他,未知語:漢字 品詞推定:名詞,,,,0,51
しい,しい,しい,名詞,普通名詞,代表表記:四囲/しい カテゴリ:抽象物,,,,0,51
話,はなし,話,名詞,サ変名詞,代表表記:話/はなし カテゴリ:抽象物 動詞派生:話す/はなす 漢字読み:訓,,,,0,51
声,こえ,声,名詞,普通名詞,代表表記:声/こえ カテゴリ:抽象物 漢字読み:訓,,,,0,51
や,や,や,助詞,接続助詞,NIL,,,,0,51
、,、,、,特殊,読点,NIL,,,,0,51
ヒステリー,ヒステリー,ヒステリー,名詞,普通名詞,自動獲得:Wikipedia 読み不明,,,,0,51
の,の,の,助詞,接続助詞,NIL,,,,0,51
様,よう,様,名詞,副詞的名詞,代表表記:様/よう,,,,0,51
に,に,に,助詞,格助詞,NIL,,,,0,51
泣き叫ぶ,なきさけぶ,泣き叫ぶ,動詞,*,代表表記:泣き叫ぶ/なきさけぶ,,,,0,51
、,、,、,特殊,読点,NIL,,,,0,51
其辺,そのへん,其辺,名詞,普通名詞,代表表記:其辺/そのへん カテゴリ:場所-その他,,,,0,51
の,の,の,助詞,接続助詞,NIL,,,,0,51
病児,びょうじ,病児,名詞,普通名詞,代表表記:病児/びょうじ 自動獲得:Wiktionary,,,,0,51
の,の,の,助詞,接続助詞,NIL,,,,0,51
声,こえ,声,名詞,普通名詞,代表表記:声/こえ カテゴリ:抽象物 漢字読み:訓,,,,0,51
に,に,に,助詞,格助詞,NIL,,,,0,51
妨げ,さまたげ,妨げる,動詞,*,代表表記:妨げる/さまたげる,,,,0,51
られて,られて,られる,接尾辞,動詞性接尾辞,代表表記:られる/られる,,,,0,51
、,、,、,特殊,読点,NIL,,,,0,51
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,51
の,の,の,助詞,接続助詞,NIL,,,,0,51
前,まえ,前,名詞,副詞的名詞,代表表記:前/まえ,,,,0,51
に,に,に,助詞,格助詞,NIL,,,,0,51
は,は,は,助詞,副助詞,NIL,,,,0,51
、,、,、,特殊,読点,NIL,,,,0,51
又,また,又,副詞,*,代表表記:又/また,,,,0,51
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,51
も,も,も,助詞,副助詞,NIL,,,,0,51
、,、,、,特殊,読点,NIL,,,,0,51
醜い,みにくい,醜い,形容詞,*,代表表記:醜い/みにくい 反義:形容詞:美しい/うつくしい,,,,0,51
現実,げんじつ,現実,名詞,普通名詞,代表表記:現実/げんじつ カテゴリ:抽象物 反義:名詞-普通名詞:理想/りそう;名詞-サ変名詞:空想/くうそう 修飾（ニ格）,,,,0,51
が,が,が,助詞,格助詞,NIL,,,,0,51
、,、,、,特殊,読点,NIL,,,,0,51
あの,あの,あの,指示詞,連体詞形態指示詞,NIL,,,,0,51
灰色,はいいろ,灰色,名詞,普通名詞,代表表記:灰色/はいいろ カテゴリ:色,,,,0,51
の,の,の,助詞,接続助詞,NIL,,,,0,51
むくろ,むくろ,むくろ,名詞,普通名詞,代表表記:骸/むくろ カテゴリ:動物-部位,,,,0,51
を,を,を,助詞,格助詞,NIL,,,,0,51
さらけ,さらけ,さらける,動詞,*,代表表記:曝ける/さらける,,,,0,51
出す,だす,出す,動詞,*,代表表記:出す/だす 反義:動詞:隠す/かくす;動詞:入れる/いれる 自他動詞:自:出る/でる 補文ト 付属動詞候補（基本）,,,,0,51
ので,ので,のだ,助動詞,*,NIL,,,,0,51
ございます,ございます,ございます,接尾辞,動詞性接尾辞,代表表記:御座います/ございます,,,,0,51
。,。,。,特殊,句点,NIL,,,,0,51
現実,げんじつ,現実,名詞,普通名詞,代表表記:現実/げんじつ カテゴリ:抽象物 反義:名詞-普通名詞:理想/りそう;名詞-サ変名詞:空想/くうそう 修飾（ニ格）,,,,0,52
に,に,に,助詞,格助詞,NIL,,,,0,52
立,た,立つ,動詞,*,代表表記:立つ/たつ 反義:動詞:座る/すわる 自他動詞:他:立てる/たてる 付属動詞候補（基本）,,,,0,52
帰った,かえった,帰る,動詞,*,代表表記:帰る/かえる 反義:動詞:行く/いく;動詞:来る/くる 自他動詞:他:帰す/かえす,,,,0,52
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,52
は,は,は,助詞,副助詞,NIL,,,,0,52
、,、,、,特殊,読点,NIL,,,,0,52
そこ,そこ,そこ,指示詞,名詞形態指示詞,NIL,,,,0,52
に,に,に,助詞,格助詞,NIL,,,,0,52
、,、,、,特殊,読点,NIL,,,,0,52
夢,ゆめ,夢,名詞,普通名詞,代表表記:夢/ゆめ ドメイン:家庭・暮らし カテゴリ:抽象物 漢字読み:訓,,,,0,52
の,の,の,助詞,接続助詞,NIL,,,,0,52
貴公子,きこうし,貴公子,名詞,普通名詞,代表表記:貴公子/きこうし カテゴリ:人,,,,0,52
