見出し,読み,原型,品詞,品詞細分類,意味情報,大見出し,中見出し,小見出し,見出し番号,文番号
なって,なって,なる,接尾辞,動詞性接尾辞,代表表記:なる/なる,,,,0,89
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,,,0,89
に,に,に,助詞,接続助詞,NIL,,,,0,89
相違,そうい,相違,名詞,サ変名詞,代表表記:相違/そうい カテゴリ:抽象物,,,,0,89
あり,あり,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,,,0,89
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,,,0,89
ん,ん,ぬ,助動詞,*,NIL,,,,0,89
。,。,。,特殊,句点,NIL,,,,0,89
でも,でも,でも,接続詞,*,代表表記:でも/でも,,,,0,90
、,、,、,特殊,読点,NIL,,,,0,90
その,その,その,指示詞,連体詞形態指示詞,NIL,,,,0,90
時,とき,時,名詞,副詞的名詞,代表表記:時/とき,,,,0,90
若し,わかし,若い,形容詞,*,代表表記:若い/わかい,,,,0,90
Ｍ,Ｍ,Ｍ,特殊,記号,NIL,,,,0,90
医院,いいん,医院,名詞,普通名詞,代表表記:医院/いいん ドメイン:健康・医学 カテゴリ:場所-施設 組織名末尾,,,,0,90
の,の,の,助詞,接続助詞,NIL,,,,0,90
主,あるじ,主,名詞,普通名詞,代表表記:主人/あるじ ドメイン:家庭・暮らし カテゴリ:人,,,,0,90
が,が,が,助詞,接続助詞,NIL,,,,0,90
「,「,「,特殊,括弧始,NIL,,,,0,90
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,90
は,は,は,助詞,副助詞,NIL,,,,0,90
専門,せんもん,専門,名詞,普通名詞,代表表記:専門/せんもん カテゴリ:抽象物 〜を〜に構成語,,,,0,90
医,い,医,名詞,普通名詞,代表表記:医/い ドメイン:健康・医学 カテゴリ:人 漢字読み:音,,,,0,90
で,で,だ,判定詞,*,NIL,,,,0,90
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,,,0,90
から,から,から,助詞,接続助詞,NIL,,,,0,90
、,、,、,特殊,読点,NIL,,,,0,90
近所,きんじょ,近所,名詞,普通名詞,代表表記:近所/きんじょ ドメイン:家庭・暮らし カテゴリ:場所-その他,,,,0,90
の,の,の,助詞,接続助詞,NIL,,,,0,90
Ｋ,ケイ,Ｋ,名詞,人名,自動獲得:Wikipedia Wikipedia人名 Wikipedia名 Wikipedia多義,,,,0,90
病院,びょういん,病院,名詞,普通名詞,代表表記:病院/びょういん ドメイン:健康・医学 カテゴリ:場所-施設 組織名末尾,,,,0,90
の,の,の,助詞,接続助詞,NIL,,,,0,90
方,かた,方,名詞,普通名詞,代表表記:方/かた カテゴリ:抽象物 漢字読み:訓,,,,0,90
へ,へ,へ,助詞,格助詞,NIL,,,,0,90
つれて,つれて,つれる,動詞,*,代表表記:吊れる/つれる 可能動詞:吊る/つる,,,,0,90
行け,いけ,行く,動詞,*,代表表記:行く/いく ドメイン:交通 反義:動詞:帰る/かえる 付属動詞候補（タ系）,,,,0,90
」,」,」,特殊,括弧終,NIL,,,,0,90
と,と,と,助詞,格助詞,NIL,,,,0,90
でも,でも,でも,助詞,副助詞,NIL,,,,0,90
、,、,、,特殊,読点,NIL,,,,0,90
指図,さしず,指図,名詞,サ変名詞,代表表記:指図/さしず カテゴリ:抽象物,,,,0,90
を,を,を,助詞,格助詞,NIL,,,,0,90
した,した,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,90
なら,なら,なら,助詞,接続助詞,NIL,,,,0,90
、,、,、,特殊,読点,NIL,,,,0,90
或,或,或,未定義語,その他,未知語:漢字 品詞推定:名詞,,,,0,90
は,は,は,助詞,副助詞,NIL,,,,0,90
怪我人,けがにん,怪我人,名詞,普通名詞,代表表記:怪我人/けがにん ドメイン:健康・医学 カテゴリ:人,,,,0,90
は,は,は,助詞,副助詞,NIL,,,,0,90
助,助,助,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia名,,,,0,90
って,って,って,助詞,副助詞,NIL,,,,0,90
いた,いた,いる,動詞,*,代表表記:射る/いる,,,,0,90
の,の,のだ,助動詞,*,NIL,,,,0,90
かも,かも,かも,助詞,接続助詞,NIL,,,,0,90
知れ,しれ,知れる,動詞,*,代表表記:知れる/しれる 可能動詞:知る/しる 補文ト,,,,0,90
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,,,0,90
ん,ん,ぬ,助動詞,*,NIL,,,,0,90
が,が,が,助詞,接続助詞,NIL,,,,0,90
、,、,、,特殊,読点,NIL,,,,0,90
何という,なんという,何という,副詞,*,代表表記:何と言う/なんという,,,,0,90
無,む,無,接頭辞,ナ形容詞接頭辞,代表表記:無/む,,,,0,90
茶,ちゃ,茶,名詞,普通名詞,代表表記:茶/ちゃ ドメイン:料理・食事 カテゴリ:人工物-食べ物 漢字読み:音,,,,0,90
な,な,だ,判定詞,*,NIL,,,,0,90
こと,こと,こと,名詞,形式名詞,NIL,,,,0,90
でしょう,でしょう,だ,判定詞,*,NIL,,,,0,90
。,。,。,特殊,句点,NIL,,,,0,90
彼,かれ,彼,名詞,普通名詞,代表表記:彼/かれ カテゴリ:人 漢字読み:訓,,,,0,91
は,は,は,助詞,副助詞,NIL,,,,0,91
自から,おのずから,自から,副詞,*,代表表記:自ずから/おのずから,,,,0,91
その,その,その,指示詞,連体詞形態指示詞,NIL,,,,0,91
難しい,むずかしい,難しい,形容詞,*,代表表記:難しい/むずかしい 反義:形容詞:易しい/やさしい,,,,0,91
患者,かんじゃ,患者,名詞,普通名詞,代表表記:患者/かんじゃ ドメイン:健康・医学 カテゴリ:人,,,,0,91
を,を,を,助詞,格助詞,NIL,,,,0,91
処理,しょり,処理,名詞,サ変名詞,代表表記:処理/しょり カテゴリ:抽象物,,,,0,91
しよう,しよう,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,91
と,と,と,助詞,格助詞,NIL,,,,0,91
した,した,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,91
らしい,らしい,らしい,助動詞,*,NIL,,,,0,91
のです,のです,のだ,助動詞,*,NIL,,,,0,91
。,。,。,特殊,句点,NIL,,,,0,91
そして,そして,そして,接続詞,*,代表表記:そして/そして,,,,0,92
しくじった,しくじった,しくじる,動詞,*,代表表記:しくじる/しくじる,,,,0,92
のです,のです,のだ,助動詞,*,NIL,,,,0,92
、,、,、,特殊,読点,NIL,,,,0,92
何,なに,何,名詞,普通名詞,代表表記:何/なに カテゴリ:抽象物 漢字読み:訓,,,,0,92
ん,ん,ん,名詞,形式名詞,NIL,,,,0,92
でも,でも,でも,助詞,副助詞,NIL,,,,0,92
噂,うわさ,噂,名詞,サ変名詞,代表表記:噂/うわさ カテゴリ:抽象物,,,,0,92
に,に,に,助詞,格助詞,NIL,,,,0,92
より,より,よる,動詞,*,代表表記:因る/よる,,,,0,92
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,,,0,92
と,と,と,助詞,格助詞,NIL,,,,0,92
Ｍ氏,Ｍ氏,Ｍ氏,名詞,普通名詞,自動獲得:Wikipedia Wikipediaページ内一覧:御緩漫玉日記 読み不明,,,,0,92
は,は,は,助詞,副助詞,NIL,,,,0,92
うろたえて,うろたえて,うろたえる,動詞,*,代表表記:うろたえる/うろたえる,,,,0,92
了って,了って,了る,動詞,*,自動獲得:Wiktionary 読み不明,,,,0,92
、,、,、,特殊,読点,NIL,,,,0,92
不当に,ふとうに,不当だ,形容詞,*,代表表記:不当だ/ふとうだ 反義:形容詞:正当だ/せいとうだ,,,,0,92
長い,ながい,長い,形容詞,*,代表表記:長い/ながい 反義:形容詞:短い/みじかい,,,,0,92
間,あいだ,間,名詞,副詞的名詞,代表表記:間/あいだ,,,,0,92
怪我人,けがにん,怪我人,名詞,普通名詞,代表表記:怪我人/けがにん ドメイン:健康・医学 カテゴリ:人,,,,0,92
を,を,を,助詞,格助詞,NIL,,,,0,92
いじ,いじ,いじ,名詞,サ変名詞,代表表記:維持/いじ カテゴリ:抽象物,,,,0,92
くり,くり,くる,動詞,*,代表表記:刳る/くる,,,,0,92
まわして,まわして,まわす,動詞,*,代表表記:回す/まわす 自他動詞:自:回る/まわる 付属動詞候補（基本）,,,,0,92
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,,,0,92
と,と,と,助詞,格助詞,NIL,,,,0,92
か,か,か,助詞,接続助詞,NIL,,,,0,92
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,,,,0,92
こと,こと,こと,名詞,形式名詞,NIL,,,,0,92
です,です,だ,判定詞,*,NIL,,,,0,92
。,。,。,特殊,句点,NIL,,,,0,92
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,93
は,は,は,助詞,副助詞,NIL,,,,0,93
それ,それ,それ,指示詞,名詞形態指示詞,NIL,,,,0,93
を,を,を,助詞,格助詞,NIL,,,,0,93
聞いて,きいて,聞く,動詞,*,代表表記:聞く/きく 自他動詞:自:聞こえる/きこえる 補文ト,,,,0,93
、,、,、,特殊,読点,NIL,,,,0,93
何だか,なんだか,何だか,副詞,*,代表表記:何だか/なんだか,,,,0,93
こう,こう,こう,指示詞,副詞形態指示詞,NIL,,,,0,93
変な,へんな,変だ,形容詞,*,代表表記:変だ/へんだ,,,,0,93
気持,きもち,気持,名詞,普通名詞,代表表記:気持ち/きもち カテゴリ:抽象物,,,,0,93
に,に,に,助詞,格助詞,NIL,,,,0,93
なって,なって,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,,,,0,93
了,さとる,了,名詞,人名,人名:日本:名:1117:0.00015,,,,0,93
い,い,いる,動詞,*,代表表記:射る/いる,,,,0,93
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,,,0,93
。,。,。,特殊,句点,NIL,,,,0,93
この,この,この,指示詞,連体詞形態指示詞,NIL,,,,0,94
場合,ばあい,場合,名詞,副詞的名詞,代表表記:場合/ばあい,,,,0,94
可哀相な,かわいそうな,可哀相だ,形容詞,*,代表表記:可哀相だ/かわいそうだ,,,,0,94
老人,ろうじん,老人,名詞,普通名詞,代表表記:老人/ろうじん カテゴリ:人,,,,0,94
を,を,を,助詞,格助詞,NIL,,,,0,94
殺した,ころした,殺す,動詞,*,代表表記:殺す/ころす 反義:動詞:生かす/いかす,,,,0,94
もの,もの,もの,名詞,形式名詞,NIL,,,,0,94
は,は,は,助詞,副助詞,NIL,,,,0,94
果して,はたして,果して,副詞,*,代表表記:果たして/はたして,,,,0,94
何,なん,何,名詞,数詞,カテゴリ:数量,,,,0,94
人,にん,人,接尾辞,名詞性名詞助数辞,代表表記:人/にん カテゴリ:人 準内容語,,,,0,94
でしょう,でしょう,だ,判定詞,*,NIL,,,,0,94
か,か,か,助詞,終助詞,NIL,,,,0,94
。,。,。,特殊,句点,NIL,,,,0,94
自動車,じどうしゃ,自動車,名詞,普通名詞,代表表記:自動車/じどうしゃ ドメイン:交通 カテゴリ:人工物-乗り物,,,,0,95
の,の,の,助詞,接続助詞,NIL,,,,0,95
運転手,うんてんしゅ,運転手,名詞,普通名詞,代表表記:運転手/うんてんしゅ ドメイン:交通 カテゴリ:人 人名末尾,,,,0,95
と,と,と,助詞,格助詞,NIL,,,,0,95
Ｍ,Ｍ,Ｍ,特殊,記号,NIL,,,,0,95
医師,いし,医師,名詞,普通名詞,代表表記:医師/いし ドメイン:健康・医学 カテゴリ:人 人名末尾,,,,0,95
ともに,ともに,ともに,副詞,*,代表表記:共に/ともに,,,,0,95
、,、,、,特殊,読点,NIL,,,,0,95
夫,おっと,夫,名詞,普通名詞,代表表記:夫/おっと ドメイン:家庭・暮らし カテゴリ:人 漢字読み:訓,,,,0,95
々,々,々,特殊,記号,NIL,,,,0,95
責任,せきにん,責任,名詞,普通名詞,代表表記:責任/せきにん カテゴリ:抽象物,,,,0,95
の,の,の,助詞,格助詞,NIL,,,,0,95
ある,ある,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,,,0,95
こと,こと,こと,名詞,形式名詞,NIL,,,,0,95
は,は,は,助詞,副助詞,NIL,,,,0,95
云う,いう,云う,動詞,*,代表表記:言う/いう 補文ト,,,,0,95
まで,まで,まで,助詞,接続助詞,NIL,,,,0,95
も,も,も,助詞,副助詞,NIL,,,,0,95
あり,あり,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,,,0,95
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,,,0,95
ん,ん,ぬ,助動詞,*,NIL,,,,0,95
。,。,。,特殊,句点,NIL,,,,0,95
そして,そして,そして,接続詞,*,代表表記:そして/そして,,,,0,96
そこ,そこ,そこ,指示詞,名詞形態指示詞,NIL,,,,0,96
に,に,に,助詞,格助詞,NIL,,,,0,96
法律,ほうりつ,法律,名詞,普通名詞,代表表記:法律/ほうりつ ドメイン:政治 カテゴリ:抽象物,,,,0,96
上,じょう,上,接尾辞,名詞性名詞接尾辞,代表表記:上/じょう,,,,0,96
の,の,の,助詞,接続助詞,NIL,,,,0,96
処罰,しょばつ,処罰,名詞,サ変名詞,代表表記:処罰/しょばつ ドメイン:政治 カテゴリ:抽象物,,,,0,96
が,が,が,助詞,格助詞,NIL,,,,0,96
ある,ある,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,,,0,96
と,と,と,助詞,格助詞,NIL,,,,0,96
すれば,すれば,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,96
、,、,、,特殊,読点,NIL,,,,0,96
それ,それ,それ,指示詞,名詞形態指示詞,NIL,,,,0,96
は,は,は,助詞,副助詞,NIL,,,,0,96
恐らく,おそらく,恐らく,副詞,*,代表表記:恐らく/おそらく,,,,0,96
運転手,うんてんしゅ,運転手,名詞,普通名詞,代表表記:運転手/うんてんしゅ ドメイン:交通 カテゴリ:人 人名末尾,,,,0,96
の,の,の,助詞,接続助詞,NIL,,,,0,96
過失,かしつ,過失,名詞,普通名詞,代表表記:過失/かしつ カテゴリ:抽象物,,,,0,96
に,に,に,助詞,格助詞,NIL,,,,0,96
対して,たいして,対する,動詞,*,代表表記:対する/たいする,,,,0,96
行わ,おこなわ,行う,動詞,*,代表表記:行う/おこなう,,,,0,96
れる,れる,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,,,,0,96
のでしょう,のでしょう,のだ,助動詞,*,NIL,,,,0,96
が,が,が,助詞,接続助詞,NIL,,,,0,96
、,、,、,特殊,読点,NIL,,,,0,96
事実,じじつ,事実,副詞,*,代表表記:事実/じじつ,,,,0,96
上,じょう,上,接尾辞,名詞性名詞接尾辞,代表表記:上/じょう,,,,0,96
最も,もっとも,最も,副詞,*,代表表記:最も/もっとも 用言弱修飾,,,,0,96
重大な,じゅうだいな,重大だ,形容詞,*,代表表記:重大だ/じゅうだいだ,,,,0,96
責任,せきにん,責任,名詞,普通名詞,代表表記:責任/せきにん カテゴリ:抽象物,,,,0,96
者,しゃ,者,接尾辞,名詞性名詞接尾辞,代表表記:者/しゃ カテゴリ:人 内容語,,,,0,96
は,は,は,助詞,副助詞,NIL,,,,0,96
この,この,この,指示詞,連体詞形態指示詞,NIL,,,,0,96
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,96
だった,だった,だ,判定詞,*,NIL,,,,0,96
ので,ので,のだ,助動詞,*,NIL,,,,0,96
は,は,は,助詞,副助詞,NIL,,,,0,96
あり,あり,ある,接尾辞,動詞性接尾辞,代表表記:ある/ある,,,,0,96
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,,,0,96
まい,まい,まい,助動詞,*,NIL,,,,0,96
か,か,か,助詞,終助詞,NIL,,,,0,96
。,。,。,特殊,句点,NIL,,,,0,96
若し,わかし,若い,形容詞,*,代表表記:若い/わかい,,,,0,97
その,その,その,指示詞,連体詞形態指示詞,NIL,,,,0,97
際,さい,際,名詞,副詞的名詞,代表表記:際/さい,,,,0,97
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,97
が,が,が,助詞,格助詞,NIL,,,,0,97
Ｍ,Ｍ,Ｍ,特殊,記号,NIL,,,,0,97
医院,いいん,医院,名詞,普通名詞,代表表記:医院/いいん ドメイン:健康・医学 カテゴリ:場所-施設 組織名末尾,,,,0,97
で,で,だ,判定詞,*,NIL,,,,0,97
なくて,なくて,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,,,0,97
Ｋ,Ｋ,Ｋ,特殊,記号,NIL,,,,0,97
病院,びょういん,病院,名詞,普通名詞,代表表記:病院/びょういん ドメイン:健康・医学 カテゴリ:場所-施設 組織名末尾,,,,0,97
を,を,を,助詞,格助詞,NIL,,,,0,97
教えて,おしえて,教える,動詞,*,代表表記:教える/おしえる ドメイン:教育・学習 授受動詞:受:教わる/おそわる,,,,0,97
やった,やった,やる,動詞,*,代表表記:やる/やる 付属動詞候補（タ系）,,,,0,97
と,と,と,助詞,格助詞,NIL,,,,0,97
すれば,すれば,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,97
、,、,、,特殊,読点,NIL,,,,0,97
少し,すこし,少し,副詞,*,代表表記:少し/すこし 修飾（デ格） 用言弱修飾 相対名詞修飾,,,,0,97
の,の,の,助詞,格助詞,NIL,,,,0,97
へ,へ,へ,助詞,格助詞,NIL,,,,0,97
まもなく,まもなく,まもなく,副詞,*,代表表記:間も無く/まもなく,,,,0,97
怪我人,けがにん,怪我人,名詞,普通名詞,代表表記:怪我人/けがにん ドメイン:健康・医学 カテゴリ:人,,,,0,97
は,は,は,助詞,副助詞,NIL,,,,0,97
助かった,たすかった,助かる,動詞,*,代表表記:助かる/たすかる 自他動詞:他:助ける/たすける,,,,0,97
の,の,のだ,助動詞,*,NIL,,,,0,97
かも,かも,かも,助詞,接続助詞,NIL,,,,0,97
知れ,しれ,知れる,動詞,*,代表表記:知れる/しれる 可能動詞:知る/しる 補文ト,,,,0,97
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,,,0,97
のです,のです,のだ,助動詞,*,NIL,,,,0,97
。,。,。,特殊,句点,NIL,,,,0,97
運転手,うんてんしゅ,運転手,名詞,普通名詞,代表表記:運転手/うんてんしゅ ドメイン:交通 カテゴリ:人 人名末尾,,,,0,98
は,は,は,助詞,副助詞,NIL,,,,0,98
単に,たんに,単に,副詞,*,代表表記:単に/たんに,,,,0,98
怪我,けが,怪我,名詞,サ変名詞,代表表記:怪我/けが ドメイン:健康・医学 カテゴリ:抽象物,,,,0,98
を,を,を,助詞,格助詞,NIL,,,,0,98
さ,さ,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,98
せた,せた,せる,接尾辞,動詞性接尾辞,代表表記:せる/せる,,,,0,98
ばかりです,ばかりです,ばかりだ,助動詞,*,NIL,,,,0,98
。,。,。,特殊,句点,NIL,,,,0,98
殺した,ころした,殺す,動詞,*,代表表記:殺す/ころす 反義:動詞:生かす/いかす,,,,0,99
訳,やく,訳,名詞,普通名詞,代表表記:訳/やく ドメイン:文化・芸術 カテゴリ:抽象物 漢字読み:音,,,,0,99
で,で,だ,判定詞,*,NIL,,,,0,99
は,は,は,助詞,副助詞,NIL,,,,0,99
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,,,0,99
のです,のです,のだ,助動詞,*,NIL,,,,0,99
。,。,。,特殊,句点,NIL,,,,0,99
Ｍ,Ｍ,Ｍ,特殊,記号,NIL,,,,0,100
医師,いし,医師,名詞,普通名詞,代表表記:医師/いし ドメイン:健康・医学 カテゴリ:人 人名末尾,,,,0,100
は,は,は,助詞,副助詞,NIL,,,,0,100
医術,いじゅつ,医術,名詞,普通名詞,代表表記:医術/いじゅつ ドメイン:健康・医学 カテゴリ:抽象物,,,,0,100
上,じょう,上,接尾辞,名詞性名詞接尾辞,代表表記:上/じょう,,,,0,100
の,の,の,助詞,接続助詞,NIL,,,,0,100
技倆,技倆,技倆,未定義語,その他,未知語:漢字 品詞推定:名詞,,,,0,100
が,が,が,助詞,格助詞,NIL,,,,0,100
劣って,おとって,劣る,動詞,*,代表表記:劣る/おとる 反義:動詞:勝る/まさる;動詞:優れる/すぐれる,,,,0,100
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,,,0,100
為,ため,為,名詞,副詞的名詞,代表表記:為/ため,,,,0,100
に,に,に,助詞,格助詞,NIL,,,,0,100
しくじった,しくじった,しくじる,動詞,*,代表表記:しくじる/しくじる,,,,0,100
のです,のです,のだ,助動詞,*,NIL,,,,0,100
から,から,から,助詞,接続助詞,NIL,,,,0,100
、,、,、,特殊,読点,NIL,,,,0,100
これ,これ,これ,指示詞,名詞形態指示詞,NIL,,,,0,100
も,も,も,助詞,副助詞,NIL,,,,0,100
あながち,あながち,あながち,副詞,*,代表表記:あながち/あながち,,,,0,100
咎める,とがめる,咎める,動詞,*,代表表記:咎める/とがめる,,,,0,100
所,しょ,所,名詞,普通名詞,代表表記:所/しょ カテゴリ:場所-施設 漢字読み:音,,,,0,100
は,は,は,助詞,副助詞,NIL,,,,0,100
あり,あり,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,,,0,100
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,,,0,100
ん,ん,ぬ,助動詞,*,NIL,,,,0,100
。,。,。,特殊,句点,NIL,,,,0,100
よし,よし,よし,名詞,普通名詞,代表表記:由/よし カテゴリ:抽象物 漢字読み:訓,,,,0,101
又,また,又,助詞,接続助詞,NIL,,,,0,101
彼,かれ,彼,名詞,普通名詞,代表表記:彼/かれ カテゴリ:人 漢字読み:訓,,,,0,101
に,に,に,助詞,格助詞,NIL,,,,0,101
責,せき,責,名詞,普通名詞,代表表記:責/せき カテゴリ:抽象物 漢字読み:音,,,,0,101
を,を,を,助詞,格助詞,NIL,,,,0,101
負う,おう,負う,動詞,*,代表表記:負う/おう,,,,0,101
べき,べき,べし,助動詞,*,NIL,,,,0,101
点,てん,点,名詞,普通名詞,代表表記:点/てん カテゴリ:形・模様 漢字読み:音,,,,0,101
が,が,が,助詞,格助詞,NIL,,,,0,101
あった,あった,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,,,0,101
と,と,と,助詞,格助詞,NIL,,,,0,101
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,101
も,も,も,助詞,副助詞,NIL,,,,0,101
、,、,、,特殊,読点,NIL,,,,0,101
その,その,その,指示詞,連体詞形態指示詞,NIL,,,,0,101
元,げん,元,名詞,普通名詞,代表表記:元/げん カテゴリ:抽象物 漢字読み:音 〜を〜に構成語,,,,0,101
は,は,は,助詞,副助詞,NIL,,,,0,101
と,と,と,助詞,格助詞,NIL,,,,0,101
云えば,いえば,云う,動詞,*,代表表記:言う/いう 補文ト,,,,0,101
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,101
が,が,が,助詞,格助詞,NIL,,,,0,101
不適当な,ふてきとうな,不適当だ,形容詞,*,代表表記:不適当だ/ふてきとうだ,,,,0,101
Ｍ,Ｍ,Ｍ,特殊,記号,NIL,,,,0,101
医院,いいん,医院,名詞,普通名詞,代表表記:医院/いいん ドメイン:健康・医学 カテゴリ:場所-施設 組織名末尾,,,,0,101
を,を,を,助詞,格助詞,NIL,,,,0,101
教えた,おしえた,教える,動詞,*,代表表記:教える/おしえる ドメイン:教育・学習 授受動詞:受:教わる/おそわる,,,,0,101
の,の,の,名詞,形式名詞,NIL,,,,0,101
が,が,が,助詞,格助詞,NIL,,,,0,101
悪い,わるい,悪い,形容詞,*,代表表記:悪い/わるい 反義:形容詞:良い/よい,,,,0,101
のです,のです,のだ,助動詞,*,NIL,,,,0,101
。,。,。,特殊,句点,NIL,,,,0,101
つまり,つまり,つまり,副詞,*,代表表記:つまり/つまり,,,,0,102
、,、,、,特殊,読点,NIL,,,,0,102
その,その,その,指示詞,連体詞形態指示詞,NIL,,,,0,102
時,とき,時,名詞,副詞的名詞,代表表記:時/とき,,,,0,102
の,の,の,助詞,接続助詞,NIL,,,,0,102
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,102
の,の,の,助詞,接続助詞,NIL,,,,0,102
指図,さしず,指図,名詞,サ変名詞,代表表記:指図/さしず カテゴリ:抽象物,,,,0,102
次第,しだい,次第,名詞,普通名詞,代表表記:次第/しだい カテゴリ:抽象物,,,,0,102
に,に,に,助詞,格助詞,NIL,,,,0,102
よって,よって,よる,動詞,*,代表表記:因る/よる,,,,0,102
、,、,、,特殊,読点,NIL,,,,0,102
老人,ろうじん,老人,名詞,普通名詞,代表表記:老人/ろうじん カテゴリ:人,,,,0,102
を,を,を,助詞,格助詞,NIL,,,,0,102
生かす,いかす,生かす,動詞,*,代表表記:生かす/いかす 反義:動詞:殺す/ころす 自他動詞:自:生きる/いきる,,,,0,102
こと,こと,こと,名詞,形式名詞,NIL,,,,0,102
も,も,も,助詞,副助詞,NIL,,,,0,102
殺す,ころす,殺す,動詞,*,代表表記:殺す/ころす 反義:動詞:生かす/いかす,,,,0,102
こと,こと,こと,名詞,形式名詞,NIL,,,,0,102
も,も,も,助詞,副助詞,NIL,,,,0,102
出来た,できた,出来る,動詞,*,代表表記:出来る/できる,,,,0,102
訳,やく,訳,名詞,普通名詞,代表表記:訳/やく ドメイン:文化・芸術 カテゴリ:抽象物 漢字読み:音,,,,0,102
な,な,だ,判定詞,*,NIL,,,,0,102
のです,のです,のだ,助動詞,*,NIL,,,,0,102
。,。,。,特殊,句点,NIL,,,,0,102
それ,それ,それ,指示詞,名詞形態指示詞,NIL,,,,0,103
は,は,は,助詞,副助詞,NIL,,,,0,103
怪我,けが,怪我,名詞,サ変名詞,代表表記:怪我/けが ドメイン:健康・医学 カテゴリ:抽象物,,,,0,103
を,を,を,助詞,格助詞,NIL,,,,0,103
さ,さ,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,103
せた,せた,せる,接尾辞,動詞性接尾辞,代表表記:せる/せる,,,,0,103
の,の,の,名詞,形式名詞,NIL,,,,0,103
は,は,は,助詞,副助詞,NIL,,,,0,103
如何にも,いかにも,如何にも,副詞,*,代表表記:如何にも/いかにも,,,,0,103
運転手,うんてんしゅ,運転手,名詞,普通名詞,代表表記:運転手/うんてんしゅ ドメイン:交通 カテゴリ:人 人名末尾,,,,0,103
でしょう,でしょう,だ,判定詞,*,NIL,,,,0,103
。,。,。,特殊,句点,NIL,,,,0,103
けれど,けれど,けれど,接続詞,*,代表表記:けれど/けれど,,,,0,104
殺した,ころした,殺す,動詞,*,代表表記:殺す/ころす 反義:動詞:生かす/いかす,,,,0,104
の,の,の,名詞,形式名詞,NIL,,,,0,104
は,は,は,助詞,副助詞,NIL,,,,0,104
この,この,この,指示詞,連体詞形態指示詞,NIL,,,,0,104
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,104
だった,だった,だ,判定詞,*,NIL,,,,0,104
ので,ので,のだ,助動詞,*,NIL,,,,0,104
は,は,は,助詞,副助詞,NIL,,,,0,104
あり,あり,ある,接尾辞,動詞性接尾辞,代表表記:ある/ある,,,,0,104
