表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,大見出し,中見出し,小見出し,見出し番号,文番号
この,連体詞,*,*,*,*,*,この,コノ,コノ,,,,0,49
早朝,名詞,副詞可能,*,*,*,*,早朝,ソウチョウ,ソーチョー,,,,0,49
外出,名詞,サ変接続,*,*,*,*,外出,ガイシュツ,ガイシュツ,,,,0,49
する,動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,,,,0,49
筈,名詞,非自立,一般,*,*,*,筈,ハズ,ハズ,,,,0,49
も,助詞,係助詞,*,*,*,*,も,モ,モ,,,,0,49
なし,形容詞,自立,*,*,形容詞・アウオ段,文語基本形,ない,ナシ,ナシ,,,,0,49
、,記号,読点,*,*,*,*,、,、,、,,,,0,49
妙,名詞,形容動詞語幹,*,*,*,*,妙,ミョウ,ミョー,,,,0,49
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,,,0,49
な,助詞,終助詞,*,*,*,*,な,ナ,ナ,,,,0,49
と,助詞,格助詞,引用,*,*,*,と,ト,ト,,,,0,49
思い,動詞,自立,*,*,五段・ワ行促音便,連用形,思う,オモイ,オモイ,,,,0,49
ながら,助詞,接続助詞,*,*,*,*,ながら,ナガラ,ナガラ,,,,0,49
、,記号,読点,*,*,*,*,、,、,、,,,,0,49
ふっと,副詞,一般,*,*,*,*,ふっと,フット,フット,,,,0,49
気がつい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,気がつく,キガツイ,キガツイ,,,,0,49
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,,,0,49
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,,,0,49
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,,,0,49
、,記号,読点,*,*,*,*,、,、,、,,,,0,49
枕許,名詞,一般,*,*,*,*,枕許,マクラモト,マクラモト,,,,0,49
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,49
シガレット,名詞,一般,*,*,*,*,シガレット,シガレット,シガレット,,,,0,49
・,記号,一般,*,*,*,*,・,・,・,,,,0,49
ケース,名詞,一般,*,*,*,*,ケース,ケース,ケース,,,,0,49
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,,,0,49
。,記号,句点,*,*,*,*,。,。,。,,,,0,49
一向,副詞,一般,*,*,*,*,一向,イッコウ,イッコー,,,,0,50
見慣れ,動詞,自立,*,*,一段,未然形,見慣れる,ミナレ,ミナレ,,,,0,50
ぬ,助動詞,*,*,*,特殊・ヌ,基本形,ぬ,ヌ,ヌ,,,,0,50
品,名詞,一般,*,*,*,*,品,シナ,シナ,,,,0,50
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,,,0,50
。,記号,句点,*,*,*,*,。,。,。,,,,0,50
夫,名詞,一般,*,*,*,*,夫,オット,オット,,,,0,51
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,,,0,51
始終,副詞,助詞類接続,*,*,*,*,始終,シジュウ,シジュー,,,,0,51
持っ,動詞,自立,*,*,五段・タ行,連用タ接続,持つ,モッ,モッ,,,,0,51
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,,,0,51
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,,,,0,51
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,,,0,51
と,助詞,格助詞,引用,*,*,*,と,ト,ト,,,,0,51
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,,,0,51
違う,動詞,自立,*,*,五段・ワ行促音便,基本形,違う,チガウ,チガウ,,,,0,51
。,記号,句点,*,*,*,*,。,。,。,,,,0,51
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,,,,0,52
、,記号,読点,*,*,*,*,、,、,、,,,,0,52
手,名詞,一般,*,*,*,*,手,テ,テ,,,,0,52
にとって,助詞,格助詞,連語,*,*,*,にとって,ニトッテ,ニトッテ,,,,0,52
調べ,動詞,自立,*,*,一段,連用形,調べる,シラベ,シラベ,,,,0,52
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,,,0,52
見る,動詞,自立,*,*,一段,基本形,見る,ミル,ミル,,,,0,52
と,助詞,接続助詞,*,*,*,*,と,ト,ト,,,,0,52
、,記号,読点,*,*,*,*,、,、,、,,,,0,52
まるで,副詞,一般,*,*,*,*,まるで,マルデ,マルデ,,,,0,52
心当り,名詞,一般,*,*,*,*,心当り,ココロアタリ,ココロアタリ,,,,0,52
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ,,,,0,52
ない,形容詞,自立,*,*,形容詞・アウオ段,基本形,ない,ナイ,ナイ,,,,0,52
イニシアル,名詞,一般,*,*,*,*,イニシアル,イニシアル,イニシアル,,,,0,52
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,,,0,52
刻ん,動詞,自立,*,*,五段・マ行,連用タ接続,刻む,キザン,キザン,,,,0,52
で,助詞,接続助詞,*,*,*,*,で,デ,デ,,,,0,52
ある,動詞,非自立,*,*,五段・ラ行,基本形,ある,アル,アル,,,,0,52
。,記号,句点,*,*,*,*,。,。,。,,,,0,52
中,名詞,一般,*,*,*,*,中,ナカ,ナカ,,,,0,53
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,53
巻煙草,名詞,一般,*,*,*,*,巻煙草,マキタバコ,マキタバコ,,,,0,53
まで,助詞,副助詞,*,*,*,*,まで,マデ,マデ,,,,0,53
、,記号,読点,*,*,*,*,、,、,、,,,,0,53
夫,名詞,一般,*,*,*,*,夫,オット,オット,,,,0,53
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,53
常用,名詞,サ変接続,*,*,*,*,常用,ジョウヨウ,ジョーヨー,,,,0,53
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,53
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,,,,0,53
と,助詞,格助詞,引用,*,*,*,と,ト,ト,,,,0,53
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,,,0,53
違っ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,違う,チガッ,チガッ,,,,0,53
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,,,0,53
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,,,,0,53
。,記号,句点,*,*,*,*,。,。,。,,,,0,53
夫,名詞,一般,*,*,*,*,夫,オット,オット,,,,0,54
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,,,0,54
どこか,名詞,一般,*,*,*,*,どこか,ドコカ,ドコカ,,,,0,54
で,助詞,格助詞,一般,*,*,*,で,デ,デ,,,,0,54
取違え,動詞,自立,*,*,一段,連用形,取違える,トリチガエ,トリチガエ,,,,0,54
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,,,0,54
来,動詞,非自立,*,*,カ変・来ル,連用形,来る,キ,キ,,,,0,54
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,,,0,54
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,,,0,54
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,,,,0,54
と,助詞,格助詞,引用,*,*,*,と,ト,ト,,,,0,54
も,助詞,係助詞,*,*,*,*,も,モ,モ,,,,0,54
考え,動詞,自立,*,*,一段,連用形,考える,カンガエ,カンガエ,,,,0,54
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,,,0,54
見,動詞,自立,*,*,一段,連用形,見る,ミ,ミ,,,,0,54
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,,,0,54
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,,,,0,54
、,記号,読点,*,*,*,*,、,、,、,,,,0,54
さて,接続詞,*,*,*,*,*,さて,サテ,サテ,,,,0,54
、,記号,読点,*,*,*,*,、,、,、,,,,0,54
何とやら,副詞,一般,*,*,*,*,何とやら,ナントヤラ,ナントヤラ,,,,0,54
腑,名詞,一般,*,*,*,*,腑,フ,フ,,,,0,54
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,,,0,54
落ち,動詞,自立,*,*,一段,未然形,落ちる,オチ,オチ,,,,0,54
ぬ,助動詞,*,*,*,特殊・ヌ,基本形,ぬ,ヌ,ヌ,,,,0,54
。,記号,句点,*,*,*,*,。,。,。,,,,0,54
と,助詞,格助詞,引用,*,*,*,と,ト,ト,,,,0,55
、,記号,読点,*,*,*,*,、,、,、,,,,0,55
思,名詞,固有名詞,人名,姓,*,*,思,オモイ,オモイ,,,,0,55
出す,動詞,自立,*,*,五段・サ行,基本形,出す,ダス,ダス,,,,0,55
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,,,0,55
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,,,0,55
、,記号,読点,*,*,*,*,、,、,、,,,,0,55
昨夜,名詞,副詞可能,*,*,*,*,昨夜,サクヤ,サクヤ,,,,0,55
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,55
髭,名詞,一般,*,*,*,*,髭,ヒゲ,ヒゲ,,,,0,55
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,55
一件,名詞,一般,*,*,*,*,一件,イッケン,イッケン,,,,0,55
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,,,0,55
。,記号,句点,*,*,*,*,。,。,。,,,,0,55
さあ,感動詞,*,*,*,*,*,さあ,サア,サー,,,,0,56
、,記号,読点,*,*,*,*,、,、,、,,,,0,56
細君,名詞,一般,*,*,*,*,細君,サイクン,サイクン,,,,0,56
どれ,名詞,代名詞,一般,*,*,*,どれ,ドレ,ドレ,,,,0,56
程,助詞,副助詞,*,*,*,*,程,ホド,ホド,,,,0,56
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,,,,0,56
心配,名詞,サ変接続,*,*,*,*,心配,シンパイ,シンパイ,,,,0,56
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,,,,0,56
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,,,0,56
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,,,,0,56
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,,,,0,56
あろ,助動詞,*,*,*,五段・ラ行アル,未然ウ接続,ある,アロ,アロ,,,,0,56
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,,,,0,56
。,記号,句点,*,*,*,*,。,。,。,,,,0,56
そこ,名詞,代名詞,一般,*,*,*,そこ,ソコ,ソコ,,,,0,57
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,,,,0,57
、,記号,読点,*,*,*,*,、,、,、,,,,0,57
Ｔ,記号,アルファベット,*,*,*,*,Ｔ,ティー,ティー,,,,0,57
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,,,0,57
、,記号,読点,*,*,*,*,、,、,、,,,,0,57
昨夜,名詞,副詞可能,*,*,*,*,昨夜,サクヤ,サクヤ,,,,0,57
家,名詞,接尾,一般,*,*,*,家,カ,カ,,,,0,57
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,,,0,57
明け,動詞,自立,*,*,一段,連用形,明ける,アケ,アケ,,,,0,57
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,,,0,57
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,,,0,57
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,,,0,57
きまり,名詞,一般,*,*,*,*,きまり,キマリ,キマリ,,,,0,57
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,,,0,57
悪い,形容詞,自立,*,*,形容詞・アウオ段,基本形,悪い,ワルイ,ワルイ,,,,0,57
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ,,,,0,57
様,名詞,非自立,助動詞語幹,*,*,*,様,ヨウ,ヨー,,,,0,57
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,,,,0,57
、,記号,読点,*,*,*,*,、,、,、,,,,0,57
殊,名詞,一般,*,*,*,*,殊,コト,コト,,,,0,57
勝気,名詞,形容動詞語幹,*,*,*,*,勝気,カチキ,カチキ,,,,0,57
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,,,,0,57
顔つき,名詞,一般,*,*,*,*,顔つき,カオツキ,カオツキ,,,,0,57
で,助詞,格助詞,一般,*,*,*,で,デ,デ,,,,0,57
帰っ,動詞,自立,*,*,五段・ラ行,連用タ接続,帰る,カエッ,カエッ,,,,0,57
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,,,0,57
来,動詞,非自立,*,*,カ変・来ル,連用形,来る,キ,キ,,,,0,57
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,,,0,57
。,記号,句点,*,*,*,*,。,。,。,,,,0,57
無論,副詞,一般,*,*,*,*,無論,ムロン,ムロン,,,,0,58
服装,名詞,一般,*,*,*,*,服装,フクソウ,フクソー,,,,0,58
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,,,0,58
、,記号,読点,*,*,*,*,、,、,、,,,,0,58
前日,名詞,副詞可能,*,*,*,*,前日,ゼンジツ,ゼンジツ,,,,0,58
家,名詞,接尾,一般,*,*,*,家,カ,カ,,,,0,58
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,,,0,58
出,動詞,自立,*,*,一段,連用形,出る,デ,デ,,,,0,58
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,,,0,58
時,名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,,,,0,58
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,58
とおり,名詞,非自立,副詞可能,*,*,*,とおり,トオリ,トーリ,,,,0,58
換え,動詞,自立,*,*,一段,連用形,換える,カエ,カエ,,,,0,58
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,,,0,58
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,,,,0,58
し,助詞,接続助詞,*,*,*,*,し,シ,シ,,,,0,58
、,記号,読点,*,*,*,*,、,、,、,,,,0,58
つけ髭,名詞,一般,*,*,*,*,つけ髭,ツケヒゲ,ツケヒゲ,,,,0,58
も,助詞,係助詞,*,*,*,*,も,モ,モ,,,,0,58
とっ,動詞,自立,*,*,五段・ラ行,連用タ接続,とる,トッ,トッ,,,,0,58
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,,,0,58
ある,動詞,非自立,*,*,五段・ラ行,基本形,ある,アル,アル,,,,0,58
。,記号,句点,*,*,*,*,。,。,。,,,,0,58
いつも,副詞,一般,*,*,*,*,いつも,イツモ,イツモ,,,,0,59
なら,助動詞,*,*,*,特殊・ダ,仮定形,だ,ナラ,ナラ,,,,0,59
、,記号,読点,*,*,*,*,、,、,、,,,,0,59
細君,名詞,一般,*,*,*,*,細君,サイクン,サイクン,,,,0,59
、,記号,読点,*,*,*,*,、,、,、,,,,0,59
ただ,名詞,一般,*,*,*,*,ただ,タダ,タダ,,,,0,59
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,,,0,59
置か,動詞,自立,*,*,五段・カ行イ音便,未然形,置く,オカ,オカ,,,,0,59
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,,,,0,59
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,,,0,59
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,,,0,59
けれど,助詞,接続助詞,*,*,*,*,けれど,ケレド,ケレド,,,,0,59
、,記号,読点,*,*,*,*,、,、,、,,,,0,59
今日,名詞,副詞可能,*,*,*,*,今日,キョウ,キョー,,,,0,59
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,,,0,59
それどころ,名詞,形容動詞語幹,*,*,*,*,それどころ,ソレドコロ,ソレドコロ,,,,0,59
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,,,,0,59
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,,,0,59
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,,,,0,59
。,記号,句点,*,*,*,*,。,。,。,,,,0,59
彼女,名詞,代名詞,一般,*,*,*,彼女,カノジョ,カノジョ,,,,0,60
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,60
方,名詞,非自立,一般,*,*,*,方,ホウ,ホー,,,,0,60
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,,,0,60
、,記号,読点,*,*,*,*,、,、,、,,,,0,60
途方,名詞,一般,*,*,*,*,途方,トホウ,トホー,,,,0,60
も,助詞,係助詞,*,*,*,*,も,モ,モ,,,,0,60
ない,形容詞,自立,*,*,形容詞・アウオ段,基本形,ない,ナイ,ナイ,,,,0,60
心配,名詞,サ変接続,*,*,*,*,心配,シンパイ,シンパイ,,,,0,60
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,,,0,60
ある,動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,,,,0,60
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,,,0,60
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,,,0,60
。,記号,句点,*,*,*,*,。,。,。,,,,0,60
妙,名詞,形容動詞語幹,*,*,*,*,妙,ミョウ,ミョー,,,,0,61
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,,,,0,61
工合,名詞,一般,*,*,*,*,工合,グアイ,グアイ,,,,0,61
で,助詞,格助詞,一般,*,*,*,で,デ,デ,,,,0,61
、,記号,読点,*,*,*,*,、,、,、,,,,0,61
だんまり,名詞,一般,*,*,*,*,だんまり,ダンマリ,ダンマリ,,,,0,61
で,助詞,格助詞,一般,*,*,*,で,デ,デ,,,,0,61
、,記号,読点,*,*,*,*,、,、,、,,,,0,61
Ｔ,記号,アルファベット,*,*,*,*,Ｔ,ティー,ティー,,,,0,61
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,,,0,61
茶の間,名詞,一般,*,*,*,*,茶の間,チャノマ,チャノマ,,,,0,61
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,,,,0,61
通る,動詞,自立,*,*,五段・ラ行,基本形,通る,トオル,トール,,,,0,61
、,記号,読点,*,*,*,*,、,、,、,,,,0,61
細君,名詞,一般,*,*,*,*,細君,サイクン,サイクン,,,,0,61
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,,,0,61
青い,形容詞,自立,*,*,形容詞・アウオ段,基本形,青い,アオイ,アオイ,,,,0,61
顔,名詞,一般,*,*,*,*,顔,カオ,カオ,,,,0,61
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,,,0,61
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,,,,0,61
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,,,0,61
あと,名詞,一般,*,*,*,*,あと,アト,アト,,,,0,61
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,,,,0,61
つい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,つく,ツイ,ツイ,,,,0,61
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,,,0,61
来る,動詞,非自立,*,*,カ変・来ル,基本形,来る,クル,クル,,,,0,61
、,記号,読点,*,*,*,*,、,、,、,,,,0,61
といった,助詞,格助詞,連語,*,*,*,といった,トイッタ,トイッタ,,,,0,61
鹽梅,名詞,一般,*,*,*,*,*,*,*,,,,0,61
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,,,0,61
。,記号,句点,*,*,*,*,。,。,。,,,,0,61
暫く,副詞,一般,*,*,*,*,暫く,シバラク,シバラク,,,,0,62
する,動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,,,,0,62
と,助詞,接続助詞,*,*,*,*,と,ト,ト,,,,0,62
、,記号,読点,*,*,*,*,、,、,、,,,,0,62
細君,名詞,一般,*,*,*,*,細君,サイクン,サイクン,,,,0,62
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,,,0,62
おずおず,副詞,一般,*,*,*,*,おずおず,オズオズ,オズオズ,,,,0,62
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,,,,0,62
ながら,助詞,接続助詞,*,*,*,*,ながら,ナガラ,ナガラ,,,,0,62
聞く,動詞,自立,*,*,五段・カ行イ音便,基本形,聞く,キク,キク,,,,0,62
ん,名詞,非自立,一般,*,*,*,ん,ン,ン,,,,0,62
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,,,0,62
ね,助詞,終助詞,*,*,*,*,ね,ネ,ネ,,,,0,62
。,記号,句点,*,*,*,*,。,。,。,,,,0,62
「,記号,括弧開,*,*,*,*,「,「,「,,,,0,63
この,連体詞,*,*,*,*,*,この,コノ,コノ,,,,0,63
煙草,名詞,一般,*,*,*,*,煙草,タバコ,タバコ,,,,0,63
入れ,動詞,自立,*,*,一段,連用形,入れる,イレ,イレ,,,,0,63
、,記号,読点,*,*,*,*,、,、,、,,,,0,63
どっか,名詞,代名詞,一般,*,*,*,どっか,ドッカ,ドッカ,,,,0,63
で,助詞,格助詞,一般,*,*,*,で,デ,デ,,,,0,63
取りかえ,動詞,自立,*,*,一段,連用形,取りかえる,トリカエ,トリカエ,,,,0,63
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,,,0,63
いらっ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,いらう,イラッ,イラッ,,,,0,63
しった,名詞,サ変接続,*,*,*,*,しった,シッタ,シッタ,,,,0,63
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,63
じゃ,接続詞,*,*,*,*,*,じゃ,ジャ,ジャ,,,,0,63
なくっ,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,ない,ナクッ,ナクッ,,,,0,63
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,,,0,63
」,記号,括弧閉,*,*,*,*,」,」,」,,,,0,63
いう,動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,,,,0,63
まで,助詞,副助詞,*,*,*,*,まで,マデ,マデ,,,,0,63
も,助詞,係助詞,*,*,*,*,も,モ,モ,,,,0,63
なく,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,ない,ナク,ナク,,,,0,63
、,記号,読点,*,*,*,*,、,、,、,,,,0,63
例,名詞,一般,*,*,*,*,例,レイ,レイ,,,,0,63
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,63
銀製,名詞,一般,*,*,*,*,銀製,ギンセイ,ギンセイ,,,,0,63
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,63
シガレット,名詞,一般,*,*,*,*,シガレット,シガレット,シガレット,,,,0,63
・,記号,一般,*,*,*,*,・,・,・,,,,0,63
ケース,名詞,一般,*,*,*,*,ケース,ケース,ケース,,,,0,63
。,記号,句点,*,*,*,*,。,。,。,,,,0,63
「,記号,括弧開,*,*,*,*,「,「,「,,,,0,64
いいえ,感動詞,*,*,*,*,*,いいえ,イイエ,イーエ,,,,0,64
、,記号,読点,*,*,*,*,、,、,、,,,,0,64
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,,,,0,64
、,記号,読点,*,*,*,*,、,、,、,,,,0,64
どうか,副詞,一般,*,*,*,*,どうか,ドウカ,ドーカ,,,,0,64
した,名詞,一般,*,*,*,*,した,シタ,シタ,,,,0,64
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,64
かい,名詞,非自立,一般,*,*,*,かい,カイ,カイ,,,,0,64
」,記号,括弧閉,*,*,*,*,」,」,」,,,,0,64
と,助詞,格助詞,引用,*,*,*,と,ト,ト,,,,0,64
、,記号,読点,*,*,*,*,、,、,、,,,,0,64
Ｔ,記号,アルファベット,*,*,*,*,Ｔ,ティー,ティー,,,,0,64
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,,,0,64
とぼけ,動詞,自立,*,*,一段,連用形,とぼける,トボケ,トボケ,,,,0,64
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,,,0,64
見せる,動詞,自立,*,*,一段,基本形,見せる,ミセル,ミセル,,,,0,64
と,助詞,接続助詞,*,*,*,*,と,ト,ト,,,,0,64
、,記号,読点,*,*,*,*,、,、,、,,,,0,64
「,記号,括弧開,*,*,*,*,「,「,「,,,,0,64
だって,接続詞,*,*,*,*,*,だって,ダッテ,ダッテ,,,,0,64
」,記号,括弧閉,*,*,*,*,」,」,」,,,,0,64
と,助詞,格助詞,引用,*,*,*,と,ト,ト,,,,0,64
少し,副詞,助詞類接続,*,*,*,*,少し,スコシ,スコシ,,,,0,64
あまえ,動詞,自立,*,*,一段,連用形,あまえる,アマエ,アマエ,,,,0,64
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,,,0,64
、,記号,読点,*,*,*,*,、,、,、,,,,0,64
「,記号,括弧開,*,*,*,*,「,「,「,,,,0,64
ゆうべ,名詞,一般,*,*,*,*,ゆうべ,ユウベ,ユーベ,,,,0,64
、,記号,読点,*,*,*,*,、,、,、,,,,0,64
あなた,名詞,代名詞,一般,*,*,*,あなた,アナタ,アナタ,,,,0,64
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,,,0,64
もっ,動詞,自立,*,*,五段・タ行,連用タ接続,もつ,モッ,モッ,,,,0,64
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,,,0,64
お,接頭詞,名詞接続,*,*,*,*,お,オ,オ,,,,0,64
帰り,名詞,一般,*,*,*,*,帰り,カエリ,カエリ,,,,0,64
なすっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なする,ナスッ,ナスッ,,,,0,64
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,,,0,64
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,,,0,64
じゃ,助詞,副助詞,*,*,*,*,じゃ,ジャ,ジャ,,,,0,64
あり,助動詞,*,*,*,五段・ラ行アル,連用形,ある,アリ,アリ,,,,0,64
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ,,,,0,64
ん,助動詞,*,*,*,不変化型,基本形,ん,ン,ン,,,,0,64
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,,,,0,64
」,記号,括弧閉,*,*,*,*,」,」,」,,,,0,64
「,記号,括弧開,*,*,*,*,「,「,「,,,,0,64
へええ,感動詞,*,*,*,*,*,へええ,ヘエエ,ヘー,,,,0,64
」,記号,括弧閉,*,*,*,*,」,」,」,,,,0,64
と,助詞,格助詞,引用,*,*,*,と,ト,ト,,,,0,64
更に,副詞,助詞類接続,*,*,*,*,更に,サラニ,サラニ,,,,0,64
と,助詞,副詞化,*,*,*,*,と,ト,ト,,,,0,64
ぼけ,動詞,自立,*,*,一段,連用形,ぼける,ボケ,ボケ,,,,0,64
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,,,0,64
「,記号,括弧開,*,*,*,*,「,「,「,,,,0,64
だが,接続詞,*,*,*,*,*,だが,ダガ,ダガ,,,,0,64
、,記号,読点,*,*,*,*,、,、,、,,,,0,64
僕,名詞,代名詞,一般,*,*,*,僕,ボク,ボク,,,,0,64
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,,,0,64
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,,,0,64
ちゃんと,副詞,一般,*,*,*,*,ちゃんと,チャント,チャント,,,,0,64
、,記号,読点,*,*,*,*,、,、,、,,,,0,64
これ,名詞,代名詞,一般,*,*,*,これ,コレ,コレ,,,,0,64
、,記号,読点,*,*,*,*,、,、,、,,,,0,64
ここ,名詞,代名詞,一般,*,*,*,ここ,ココ,ココ,,,,0,64
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,,,0,64
持っ,動詞,自立,*,*,五段・タ行,連用タ接続,持つ,モッ,モッ,,,,0,64
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,,,0,64
